,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,out_prncp,tot_cur_bal,bc_util,funded_amnt_inv,inq_last_6mths,pct_tl_nvr_dlq,total_acc,sub_grade,acc_now_delinq,tot_coll_amt,default,loan_length,term_num,weights,label,cr_hist
334115,17595548,12000.0,12000.0, 36 months,13.98,410.02,C,7 years,RENT,59610.0,Not Verified,2014-06-01,Fully Paid,debt_consolidation,10.21,0.0,1987-07-01,13.0,0.0,6433.0,32.0,13115.24,2015-02-01,0.0,0.0,13405.0,43.6,12000.0,0.0,94.7,19.0,C3,0.0,0.0,0,8.049446600546213,36,1,0,323.02922031253206
106207,4275353,25000.0,25000.0, 36 months,8.9,793.84,A,,MORTGAGE,84500.0,Source Verified,2013-04-01,Fully Paid,debt_consolidation,16.79,1.0,1999-08-01,8.0,0.0,21718.0,36.8,28440.62,2015-09-01,0.0,0.0,355176.0,37.4,25000.0,0.0,96.0,27.0,A5,0.0,0.0,0,29.010862646050228,36,1,0,164.01158134663956
12689,8544580,19575.0,19575.0, 36 months,20.2,729.48,D,,MORTGAGE,50000.0,Verified,2013-12-01,Charged Off,other,26.07,0.0,1990-10-01,13.0,0.0,16944.0,79.3,12652.86,2015-02-01,2441.18,0.0,169478.0,84.1,19575.0,0.0,92.6,30.0,D5,0.0,0.0,1,14.029035503809114,36,3,1,278.018029117641
356061,14638311,12000.0,12000.0, 60 months,15.31,287.44,C,,MORTGAGE,91800.0,Source Verified,2014-05-01,Fully Paid,debt_consolidation,27.19,0.0,1970-08-01,16.0,0.0,57842.0,69.2,14655.64,2015-12-01,0.0,0.0,352683.0,74.2,12000.0,1.0,100.0,47.0,C4,0.0,0.0,0,19.022977884556152,60,1,0,524.9881927760324
226351,32499630,3675.0,3675.0, 36 months,18.24,133.31,D,3 years,RENT,32000.0,Verified,2014-10-01,Fully Paid,debt_consolidation,13.17,0.0,2003-10-01,10.0,1.0,3189.0,44.3,4077.88,2015-06-01,0.0,0.0,9894.0,100.8,3675.0,1.0,90.5,21.0,D5,0.0,0.0,0,7.983736832378488,36,1,0,132.01092424895788
60967,6695422,21000.0,21000.0, 36 months,14.33,721.11,C,4 years,OWN,120000.0,Verified,2013-08-01,Charged Off,small_business,11.11,1.0,1995-01-01,13.0,0.0,98071.0,5.6,22344.75,2016-04-01,0.0,0.0,242119.0,6.9,21000.0,2.0,92.0,30.0,C2,0.0,0.0,1,32.000657097681675,36,3,1,222.986098277172
43822,7345664,8000.0,8000.0, 36 months,9.99,258.1,B,5 years,MORTGAGE,49000.0,Source Verified,2013-09-01,Charged Off,debt_consolidation,12.07,0.0,2006-05-01,10.0,0.0,9615.0,57.9,940.34,2013-12-01,424.14,0.0,199802.0,68.7,8000.0,0.0,100.0,17.0,B1,0.0,0.0,1,2.9897944516314503,36,3,1,88.05108934475041
143402,1955073,14300.0,14300.0, 36 months,11.14,469.12,B,10+ years,OWN,50391.0,Verified,2012-11-01,Fully Paid,debt_consolidation,25.72,0.0,1993-08-01,5.0,0.0,9419.0,69.3,16259.1513198627,2014-06-01,0.0,0.0,38519.0,88.1,14300.0,0.0,100.0,20.0,B2,0.0,0.0,0,18.957268116388427,36,1,0,231.03554487771822
2829,10135685,22550.0,22550.0, 60 months,16.24,551.26,C,10+ years,MORTGAGE,86700.0,Source Verified,2013-12-01,Fully Paid,debt_consolidation,16.94,0.0,1976-07-01,14.0,0.0,18335.0,97.5,28080.9400044239,2015-08-01,0.0,0.0,195241.0,97.6,22550.0,0.0,80.8,26.0,C5,0.0,934.0,0,19.975769522988152,60,1,0,449.0277007741432
331467,18624654,6000.0,6000.0, 36 months,6.0,184.82,B,3 years,MORTGAGE,63000.0,Not Verified,2014-06-01,Fully Paid,debt_consolidation,6.38,0.0,1999-12-01,14.0,1.0,3659.0,43.6,6777.84,2016-06-01,0.0,0.0,277694.0,75.5,6000.0,0.0,97.3,41.0,B3,0.0,0.0,0,24.016920265303188,36,1,0,173.99946610813365
411172,10934656,16000.0,16000.0, 60 months,16.99,397.56,D,2 years,RENT,92000.0,Source Verified,2014-01-01,Charged Off,car,19.04,1.0,2002-10-01,9.0,0.0,9850.0,70.4,7951.2,2015-10-01,0.0,0.0,64999.0,74.1,16000.0,0.0,84.6,13.0,D1,0.0,0.0,1,20.961416045504013,60,3,1,135.0335735846732
13521,9145159,17475.0,17475.0, 60 months,21.0,472.76,E,5 years,MORTGAGE,57000.0,Verified,2013-12-01,Fully Paid,debt_consolidation,7.58,0.0,2002-10-01,8.0,0.0,11742.0,84.5,20940.2220040783,2014-12-01,0.0,0.0,225306.0,83.8,17475.0,0.0,100.0,12.0,E1,0.0,0.0,0,11.992032690609664,60,1,0,134.01507217807347
215445,33271599,4000.0,4000.0, 36 months,11.44,131.79,B,10+ years,MORTGAGE,76000.0,Not Verified,2014-11-01,Fully Paid,home_improvement,17.89,1.0,2002-04-01,11.0,0.0,11233.0,69.3,4204.86,2015-04-01,0.0,0.0,143877.0,72.9,4000.0,1.0,96.9,34.0,B4,0.0,0.0,0,4.9610874966631755,36,1,0,151.03390213351403
232206,31045995,6700.0,6700.0, 36 months,19.52,247.37,E,6 years,MORTGAGE,15000.0,Verified,2014-11-01,Charged Off,debt_consolidation,14.56,0.0,2007-04-01,5.0,0.0,5764.0,57.6,3247.66,2015-09-01,781.23,0.0,5764.0,93.7,6700.0,0.0,100.0,5.0,E2,0.0,0.0,1,9.987884761494076,36,3,1,91.04088379638186
3921,10004638,25000.0,25000.0, 60 months,11.99,555.99,B,10+ years,OWN,80000.0,Verified,2013-12-01,Charged Off,credit_card,25.07,0.0,1997-07-01,10.0,0.0,25438.0,63.1,7602.04,2014-09-01,3157.0,0.0,194536.0,84.6,24900.0,0.0,100.0,18.0,B3,0.0,0.0,1,9.002238238978213,60,3,1,197.03073985092095
318150,19897640,25000.0,25000.0, 60 months,20.2,665.14,E,5 years,MORTGAGE,75000.0,Source Verified,2014-07-01,Charged Off,credit_card,33.39,0.0,2006-08-01,7.0,0.0,12198.0,99.2,10642.24,2015-11-01,0.0,0.0,175626.0,99.2,25000.0,0.0,100.0,26.0,E3,0.0,0.0,1,16.0331834329247,60,3,1,94.9834698864453
90066,5474643,2625.0,2625.0, 36 months,11.14,86.12,B,10+ years,MORTGAGE,29616.0,Verified,2013-06-01,Fully Paid,debt_consolidation,10.82,0.0,1997-12-01,23.0,1.0,2854.0,13.7,3059.96,2015-08-01,0.0,0.0,219499.0,21.9,2625.0,1.0,100.0,39.0,B2,0.0,0.0,0,25.988213310334913,36,1,0,185.9914987987433
257576,28662981,14900.0,14900.0, 60 months,18.99,386.44,E,< 1 year,RENT,42500.0,Not Verified,2014-10-01,Fully Paid,debt_consolidation,32.17,0.0,2002-08-01,16.0,0.0,17136.0,86.5,18454.31,2016-02-01,0.0,0.0,260127.0,101.1,14900.0,0.0,93.5,34.0,E1,0.0,220.0,0,16.0331834329247,60,1,0,146.00710486868314
76033,5979604,12000.0,12000.0, 36 months,7.9,375.49,A,7 years,RENT,50000.0,Not Verified,2013-07-01,Charged Off,debt_consolidation,12.58,0.0,1998-09-01,3.0,0.0,19034.0,62.6,5996.08,2014-08-01,1114.71,0.0,19034.0,61.1,12000.0,0.0,100.0,23.0,A4,0.0,0.0,1,13.010534097209389,36,3,1,177.97490708228096
33121,7937185,28625.0,28625.0, 60 months,21.0,774.41,E,10+ years,OWN,64000.0,Source Verified,2013-10-01,Charged Off,credit_card,28.31,0.0,1998-10-01,6.0,0.0,23169.0,77.7,6195.28,2014-06-01,0.0,0.0,57022.0,93.4,28625.0,0.0,95.0,20.0,E1,0.0,0.0,1,7.983736832378488,60,3,1,180.0119098954804
87761,5618916,24000.0,24000.0, 60 months,22.47,669.29,E,10+ years,RENT,125000.0,Source Verified,2013-06-01,Charged Off,debt_consolidation,14.99,0.0,2000-12-01,7.0,0.0,10832.0,86.7,12046.82,2014-12-01,0.0,0.0,84872.0,82.8,24000.0,0.0,100.0,26.0,E5,0.0,0.0,1,18.004476477956427,60,3,1,149.98254584283046
371459,13478656,18000.0,18000.0, 36 months,12.49,602.08,B,10+ years,MORTGAGE,68000.0,Not Verified,2014-04-01,Fully Paid,credit_card,34.15,0.0,1998-10-01,22.0,0.0,26749.0,67.9,21072.6300079975,2016-03-01,0.0,0.0,313093.0,92.2,18000.0,0.0,97.8,46.0,B4,0.0,0.0,0,22.998418858703463,36,1,0,185.9914987987433
315179,20159047,35000.0,35000.0, 60 months,14.49,823.31,C,10+ years,MORTGAGE,124995.0,Verified,2014-07-01,Fully Paid,debt_consolidation,21.76,0.0,1997-07-01,15.0,0.0,44152.0,86.6,40605.85,2015-09-01,0.0,0.0,368266.0,98.5,35000.0,0.0,100.0,38.0,C4,0.0,0.0,0,14.029035503809114,60,1,0,203.99597527669974
146856,1686210,35000.0,35000.0, 36 months,15.31,1218.61,C,< 1 year,RENT,110000.0,Source Verified,2012-11-01,Fully Paid,house,4.64,0.0,2002-03-01,16.0,0.0,18939.0,36.0,41671.652027408,2014-06-01,0.0,0.0,18939.0,36.6,35000.0,3.0,100.0,30.0,C2,0.0,0.0,0,18.957268116388427,36,1,0,128.06833815889442
43521,7449138,12000.0,12000.0, 36 months,10.99,392.81,B,9 years,RENT,83000.0,Not Verified,2013-09-01,Fully Paid,credit_card,14.15,0.0,1989-08-01,11.0,0.0,12295.0,68.7,13659.7499941924,2015-10-01,0.0,0.0,25832.0,83.9,11950.0,0.0,94.0,19.0,B2,0.0,0.0,0,24.96971190373519,36,1,0,289.02441528573485
76214,5776122,19500.0,19500.0, 36 months,9.71,626.56,B,2 years,RENT,94500.0,Source Verified,2013-07-01,Fully Paid,major_purchase,9.53,0.0,2006-10-01,12.0,0.0,13573.0,50.1,21454.2212708263,2014-10-01,0.0,0.0,36308.0,57.1,19450.0,0.0,100.0,21.0,B1,0.0,0.0,0,15.014682026324977,36,1,0,80.98728926672005
408421,11316259,11375.0,11375.0, 36 months,16.99,405.5,D,6 years,MORTGAGE,53000.0,Verified,2014-01-01,Charged Off,credit_card,30.59,0.0,1998-06-01,10.0,2.0,9958.0,57.9,5314.54,2014-12-01,1259.54,0.0,236302.0,99.8,11375.0,2.0,93.1,30.0,D1,0.0,0.0,1,10.973531284009939,36,3,1,187.0428550894269
51944,7005192,19075.0,19075.0, 36 months,13.68,648.98,C,6 years,MORTGAGE,99500.0,Not Verified,2013-09-01,Charged Off,debt_consolidation,20.27,0.0,1999-05-01,18.0,0.0,18952.0,82.0,14926.54,2015-08-01,0.0,0.0,221457.0,89.4,19075.0,3.0,100.0,43.0,C1,0.0,0.0,1,22.965563974619602,36,3,1,172.06102794718578
97072,5038565,4500.0,4500.0, 36 months,15.8,157.77,C,6 years,RENT,60000.0,Not Verified,2013-05-01,Charged Off,home_improvement,24.02,0.0,1997-04-01,18.0,0.0,14682.0,85.4,1207.88,2013-09-01,577.44,0.0,125832.0,85.0,4500.0,0.0,100.0,36.0,C3,0.0,0.0,1,4.041150742315037,36,3,1,192.9895891086059
192420,36890315,10000.0,10000.0, 36 months,7.49,311.02,A,8 years,RENT,48000.0,Not Verified,2014-12-01,Fully Paid,debt_consolidation,19.3,0.0,2004-08-01,18.0,0.0,9580.0,15.8,10591.3099792463,2015-11-01,0.0,0.0,20669.0,26.9,10000.0,0.0,100.0,27.0,A4,0.0,0.0,0,11.006386168093801,36,1,0,123.99433253249553
117436,3605715,32875.0,32875.0, 36 months,16.29,1160.5,C,,MORTGAGE,76500.0,Verified,2013-03-01,Fully Paid,credit_card,13.16,0.0,1994-03-01,10.0,1.0,16636.0,59.4,40283.6100155474,2015-01-01,0.0,0.0,337469.0,47.7,32875.0,1.0,100.0,19.0,C4,0.0,0.0,0,22.045627220271463,36,1,0,228.01289554200292
92477,5144904,8400.0,8400.0, 36 months,14.09,287.46,B,,RENT,26000.0,Verified,2013-05-01,Fully Paid,credit_card,14.68,0.0,2002-10-01,8.0,1.0,5560.0,49.6,9270.3400024384,2015-04-01,0.0,0.0,12402.0,59.5,8400.0,0.0,93.0,15.0,B5,0.0,781.0,0,22.998418858703463,36,1,0,126.98412698412699
272770,25617021,1950.0,1950.0, 36 months,25.57,78.13,F,5 years,RENT,28500.0,Verified,2014-08-01,Charged Off,debt_consolidation,21.18,1.0,2009-02-01,7.0,0.0,391.0,30.1,436.14,2014-10-01,279.88,0.0,71718.0,67.7,1950.0,3.0,92.3,14.0,F5,0.0,357.0,1,2.0041479291155877,36,3,1,65.93975235631122
57717,6736730,18000.0,18000.0, 36 months,15.88,631.77,C,4 years,RENT,58000.0,Not Verified,2013-08-01,Fully Paid,credit_card,15.93,0.0,2003-02-01,9.0,0.0,22412.0,68.3,18921.3339701093,2013-12-01,0.0,0.0,22412.0,83.5,18000.0,0.0,94.0,19.0,C4,0.0,0.0,0,4.008295858231175,36,1,0,125.96562557752726
142482,2077938,18000.0,18000.0, 36 months,16.29,635.41,C,10+ years,RENT,55212.0,Verified,2012-11-01,Charged Off,debt_consolidation,23.73,0.0,2001-03-01,12.0,0.0,15291.0,78.4,15690.17,2014-10-01,1088.34,0.0,29798.0,96.6,18000.0,2.0,100.0,30.0,C4,0.0,0.0,1,22.965563974619602,36,3,1,140.0603708495041
43359,7437657,9800.0,9800.0, 36 months,9.99,316.18,B,3 years,MORTGAGE,100000.0,Source Verified,2013-10-01,Fully Paid,credit_card,14.38,0.0,1995-11-01,13.0,0.0,12876.0,49.0,11237.5199985615,2015-11-01,0.0,0.0,158530.0,67.8,9800.0,0.0,100.0,33.0,B1,0.0,0.0,0,25.002566787819053,36,1,0,215.00236144479354
97126,5038198,12000.0,12000.0, 60 months,21.0,324.65,E,7 years,RENT,74000.0,Verified,2013-05-01,Charged Off,debt_consolidation,22.56,0.0,2000-02-01,12.0,2.0,3891.0,51.9,7466.95,2015-04-01,0.0,0.0,64494.0,52.5,12000.0,1.0,92.0,26.0,E2,0.0,0.0,1,22.998418858703463,60,3,1,158.9519291977248
114874,3666545,18000.0,18000.0, 36 months,13.11,607.45,B,5 years,MORTGAGE,84000.0,Verified,2013-03-01,Fully Paid,debt_consolidation,19.61,0.0,1999-01-01,17.0,0.0,29639.0,63.1,19604.536843403203,2013-12-01,0.0,0.0,250653.0,71.5,18000.0,5.0,94.0,50.0,B4,0.0,0.0,0,9.035093123062076,36,1,0,169.9583153658186
249931,29304510,6500.0,6500.0, 36 months,14.99,225.3,C,3 years,MORTGAGE,65000.0,Verified,2014-10-01,Fully Paid,debt_consolidation,16.41,0.0,2000-06-01,9.0,1.0,1787.0,50.0,7173.6,2015-07-01,0.0,0.0,320052.0,53.0,6500.0,2.0,86.0,35.0,C5,0.0,0.0,0,8.969383354894351,36,1,0,171.99531817901806
139040,2308265,17000.0,17000.0, 60 months,21.0,459.91,E,3 years,RENT,150000.0,Verified,2012-12-01,Charged Off,debt_consolidation,15.01,1.0,1988-12-01,10.0,0.0,18099.0,66.8,14106.54,2015-02-01,2156.72,0.0,205165.0,65.8,17000.0,3.0,94.0,53.0,E2,0.0,0.0,1,26.021068194418778,60,3,1,288.0059138791351
96386,3529055,27000.0,27000.0, 60 months,15.31,646.73,C,10+ years,MORTGAGE,107000.0,Verified,2013-05-01,Charged Off,credit_card,23.68,0.0,1989-08-01,19.0,0.0,29616.0,45.6,20047.5500000001,2015-12-01,0.0,0.0,221877.0,24.8,27000.0,0.0,97.0,46.0,C2,0.0,0.0,1,31.015010575165814,60,3,1,284.9832645434198
275269,25197836,10000.0,10000.0, 36 months,12.99,336.9,C,10+ years,RENT,52000.0,Not Verified,2014-08-01,Fully Paid,debt_consolidation,18.53,1.0,1990-10-01,9.0,1.0,9899.0,57.0,10673.83,2015-02-01,0.0,0.0,78474.0,71.0,10000.0,3.0,95.0,19.0,C1,0.0,231.0,0,6.045298671430625,36,1,0,286.0017659500195
142728,2076224,12000.0,12000.0, 36 months,12.12,399.26,B,1 year,RENT,55000.0,Not Verified,2012-11-01,Fully Paid,debt_consolidation,11.86,0.0,1992-06-01,9.0,0.0,9572.0,88.0,14278.2499954413,2015-04-01,0.0,0.0,20464.0,97.4,12000.0,1.0,100.0,15.0,B3,0.0,0.0,0,28.945152877882503,36,1,0,245.0317254974435
296375,22242229,25000.0,25000.0, 36 months,8.39,787.92,A,9 years,MORTGAGE,69000.0,Source Verified,2014-07-01,Fully Paid,debt_consolidation,18.97,0.0,1999-03-01,13.0,0.0,19618.0,44.7,27626.58,2016-03-01,0.0,0.0,180072.0,46.1,25000.0,0.0,100.0,26.0,A5,0.0,0.0,0,20.008624407072013,36,1,0,184.02020575371156
121242,3367608,6000.0,6000.0, 36 months,12.12,199.63,B,2 years,RENT,75000.0,Verified,2013-02-01,Fully Paid,credit_card,8.22,0.0,2007-02-01,10.0,0.0,6513.0,60.9,7186.6765492681,2016-02-01,0.0,0.0,43513.0,72.4,6000.0,0.0,100.0,16.0,B3,0.0,0.0,0,35.97609807182899,36,1,0,72.01790591182571
297794,21991648,7000.0,7000.0, 36 months,10.15,226.37,B,2 years,RENT,55000.0,Verified,2014-07-01,Fully Paid,credit_card,23.85,0.0,2006-03-01,18.0,0.0,6083.0,28.7,7906.14,2016-04-01,0.0,0.0,30349.0,38.6,7000.0,1.0,96.0,26.0,B2,0.0,148.0,0,21.027125813671738,36,1,0,100.01026715127621
203749,34884274,22750.0,22750.0, 60 months,24.99,667.61,F,3 years,MORTGAGE,60000.0,Source Verified,2014-11-01,Charged Off,credit_card,24.48,0.0,1991-08-01,12.0,0.0,16693.0,62.1,8704.6,2015-12-01,0.0,0.0,222636.0,82.9,22750.0,1.0,85.0,20.0,F4,0.0,0.0,1,12.977679213125526,60,3,1,279.03653052424073
86888,5456194,4025.0,4025.0, 36 months,14.33,138.22,C,2 years,MORTGAGE,30000.0,Verified,2013-06-01,Charged Off,debt_consolidation,32.09,0.0,2001-10-01,10.0,0.0,16272.0,50.4,1934.6,2014-08-01,0.0,0.0,100552.0,49.3,4025.0,2.0,100.0,24.0,C1,0.0,0.0,1,13.996180619725251,36,3,1,139.99466108133637
159525,1481309,5675.0,5675.0, 36 months,12.12,188.82,B,2 years,RENT,27000.0,Verified,2012-09-01,Charged Off,debt_consolidation,13.24,0.0,2006-09-01,7.0,0.0,3621.0,71.0,868.56,2012-12-01,302.79,0.0,20696.0,95.7,5675.0,0.0,100.0,12.0,B3,0.0,0.0,1,2.9897944516314503,36,3,1,72.01790591182571
50230,7049488,26000.0,26000.0, 60 months,19.52,681.92,D,9 years,MORTGAGE,61000.0,Verified,2013-09-01,Charged Off,debt_consolidation,21.89,1.0,1998-08-01,14.0,0.0,24579.0,67.4,11458.55,2014-10-01,3275.51,0.0,209476.0,69.3,26000.0,1.0,91.0,23.0,D4,0.0,0.0,1,12.977679213125526,60,3,1,181.03041130208013
3519,10094747,16000.0,16000.0, 36 months,15.61,559.44,C,3 years,MORTGAGE,110000.0,Verified,2013-12-01,Fully Paid,debt_consolidation,6.08,1.0,2004-04-01,16.0,1.0,10376.0,34.7,17899.5300000008,2014-10-01,0.0,0.0,238408.0,62.0,16000.0,1.0,95.7,23.0,C4,0.0,5550.0,0,9.987884761494076,36,1,0,116.01059570011705
278977,24626376,30000.0,30000.0, 36 months,12.99,1010.68,C,10+ years,OWN,80000.0,Verified,2014-09-01,Charged Off,credit_card,9.98,0.0,1991-04-01,6.0,0.0,31533.0,54.6,16656.27,2015-09-01,4528.11,0.0,31533.0,54.6,30000.0,0.0,95.0,20.0,C1,0.0,0.0,1,11.992032690609664,36,3,1,281.04067845335635
65037,6320708,12000.0,12000.0, 60 months,15.88,291.06,C,1 year,RENT,40000.0,Verified,2013-08-01,Charged Off,credit_card,21.25,0.0,1993-04-01,13.0,0.0,12616.0,52.6,6693.3,2015-07-01,0.0,0.0,18581.0,61.6,12000.0,0.0,100.0,19.0,C4,0.0,0.0,1,22.965563974619602,60,3,1,244.01322409084375
219874,33331842,13500.0,13500.0, 36 months,14.99,467.92,C,10+ years,RENT,45960.0,Not Verified,2014-11-01,Fully Paid,debt_consolidation,25.82,0.0,2006-02-01,10.0,0.0,19902.0,68.4,15371.64,2015-11-01,0.0,0.0,30984.0,72.8,13500.0,0.0,100.0,13.0,C5,0.0,0.0,0,11.992032690609664,36,1,0,104.97135464793938
140990,2224949,9500.0,9500.0, 36 months,15.31,330.77,C,4 years,OWN,60000.0,Not Verified,2012-11-01,Fully Paid,debt_consolidation,3.56,2.0,2001-05-01,16.0,0.0,4764.0,15.3,11907.4764387458,2015-12-01,0.0,0.0,4764.0,18.3,9500.0,1.0,86.0,31.0,C2,0.0,0.0,0,36.96174459434485,36,1,0,138.0562229203885
133443,2865318,8000.0,8000.0, 36 months,15.31,278.54,C,2 years,OWN,24000.0,Verified,2013-01-01,Fully Paid,debt_consolidation,23.45,0.0,1997-02-01,6.0,1.0,7106.0,51.1,10027.378063317,2016-01-01,0.0,0.0,14427.0,91.4,7875.0,0.0,100.0,11.0,C2,0.0,0.0,0,35.97609807182899,36,1,0,190.98544117949035
103553,4404772,15000.0,15000.0, 36 months,12.12,499.08,B,< 1 year,MORTGAGE,50000.0,Not Verified,2013-04-01,Fully Paid,credit_card,15.89,0.0,2002-10-01,10.0,1.0,11586.0,59.1,17338.0800072443,2014-12-01,0.0,0.0,174137.0,73.3,15000.0,1.0,100.0,13.0,B3,0.0,0.0,0,20.008624407072013,36,1,0,125.99848046161112
412611,10637330,15875.0,15875.0, 60 months,24.08,457.43,F,1 year,MORTGAGE,58000.0,Verified,2014-01-01,Charged Off,major_purchase,20.22,1.0,2007-08-01,11.0,0.0,10668.0,57.0,5821.95,2014-09-01,2162.56,0.0,181865.0,19.6,15875.0,1.0,96.4,28.0,F2,0.0,0.0,1,7.983736832378488,60,3,1,77.04470317665661
318389,13498269,27500.0,27500.0, 60 months,13.35,630.65,C,7 years,RENT,60000.0,Source Verified,2014-07-01,Charged Off,debt_consolidation,13.58,0.0,1997-11-01,11.0,0.0,25918.0,39.7,11170.55,2015-06-01,4233.4,0.0,30336.0,50.0,27500.0,0.0,100.0,27.0,C2,0.0,0.0,1,11.006386168093801,60,3,1,199.9548245343847
128101,3195179,8075.0,8075.0, 36 months,14.09,276.34,B,< 1 year,RENT,24960.0,Source Verified,2013-02-01,Fully Paid,credit_card,24.86,0.0,2006-05-01,15.0,0.0,18643.0,46.0,9869.0699944409,2015-07-01,0.0,0.0,24794.0,47.0,8075.0,0.0,100.0,26.0,B5,0.0,0.0,0,28.912297993798642,36,1,0,81.08585391897164
369122,13877974,15000.0,15000.0, 60 months,18.25,382.95,D,4 years,RENT,40000.0,Verified,2014-04-01,Fully Paid,debt_consolidation,27.67,0.0,2001-07-01,14.0,0.0,18306.0,64.2,19912.26,2016-05-01,0.0,0.0,23756.0,81.0,15000.0,0.0,100.0,21.0,D3,0.0,0.0,0,25.002566787819053,60,1,0,153.00519517854576
155404,1534234,10000.0,10000.0, 36 months,8.9,317.54,A,1 year,RENT,35000.0,Not Verified,2012-09-01,Fully Paid,credit_card,14.98,0.0,2004-05-01,11.0,0.0,4647.0,33.9,10800.1392908925,2014-08-01,0.0,0.0,11282.0,23.8,10000.0,0.0,100.0,12.0,A5,0.0,0.0,0,22.965563974619602,36,1,0,100.04312203536007
418189,10112735,8000.0,8000.0, 36 months,7.62,249.3,A,10+ years,RENT,80000.0,Source Verified,2014-01-01,Charged Off,debt_consolidation,12.3,0.0,1997-12-01,8.0,0.0,4992.0,22.6,5523.2999999999,2015-09-01,537.3,0.0,5909.0,10.7,8000.0,0.0,100.0,23.0,A3,0.0,0.0,1,19.975769522988152,36,3,1,193.0224439926898
411990,10716609,6000.0,6000.0, 36 months,16.99,213.89,D,< 1 year,RENT,67400.0,Not Verified,2014-01-01,Charged Off,debt_consolidation,18.39,0.0,1997-05-01,34.0,0.0,11632.0,76.0,3907.37,2015-04-01,699.08,0.0,268707.0,87.7,6000.0,2.0,96.6,59.0,D1,0.0,0.0,1,14.948972258157252,36,3,1,200.05338918663628
10815,9264748,30000.0,30000.0, 60 months,16.2,732.74,C,6 years,MORTGAGE,92000.0,Source Verified,2013-12-01,Fully Paid,credit_card,19.68,2.0,1993-11-01,14.0,0.0,30971.0,73.2,35098.56,2015-02-01,0.0,0.0,206094.0,96.5,30000.0,1.0,95.3,43.0,C4,0.0,0.0,0,14.029035503809114,60,1,0,240.99057475512845
63840,6522725,31300.0,31300.0, 60 months,21.15,849.42,E,4 years,MORTGAGE,85000.0,Verified,2013-08-01,Fully Paid,debt_consolidation,24.89,0.0,1995-12-01,14.0,0.0,19223.0,86.6,43906.75,2015-10-01,0.0,0.0,170767.0,86.6,31300.0,0.0,100.0,33.0,E2,0.0,0.0,0,25.988213310334913,60,1,0,212.01256699316207
353748,15640220,3600.0,3600.0, 36 months,10.99,117.85,B,2 years,MORTGAGE,70000.0,Not Verified,2014-05-01,Fully Paid,home_improvement,18.22,1.0,2002-08-01,15.0,0.0,3349.0,9.5,3696.58,2014-08-01,0.0,0.0,121919.0,7.9,3600.0,0.0,96.6,29.0,B2,0.0,0.0,0,3.0226493357153124,36,1,0,140.98030760385222
116045,3624666,12000.0,12000.0, 36 months,15.31,417.81,C,2 years,MORTGAGE,55000.0,Verified,2013-03-01,Fully Paid,debt_consolidation,34.41,1.0,1998-09-01,19.0,0.0,37533.0,64.9,15016.580498390602,2016-02-01,0.0,0.0,49520.0,71.1,12000.0,1.0,96.0,31.0,C2,0.0,0.0,0,35.05616131748085,36,1,0,173.96661122404979
86697,5704642,14000.0,14000.0, 36 months,15.31,487.45,C,9 years,MORTGAGE,46000.0,Verified,2013-06-01,Fully Paid,credit_card,30.26,0.0,1995-08-01,13.0,1.0,16485.0,77.0,17536.04,2016-04-01,0.0,0.0,165264.0,96.4,14000.0,0.0,95.0,23.0,C2,0.0,1060.0,0,34.004805026797264,36,1,0,214.01671492227766
157752,1505655,14675.0,14675.0, 36 months,13.11,495.24,B,1 year,RENT,37000.0,Source Verified,2012-09-01,Charged Off,credit_card,15.02,0.0,2004-11-01,21.0,0.0,16102.0,56.5,14554.16,2014-02-01,638.5,0.0,81344.0,66.0,14675.0,0.0,100.0,27.0,B4,0.0,0.0,1,17.018829955440562,36,3,1,93.99782336392944
268642,26300136,35000.0,35000.0, 36 months,8.39,1103.09,A,< 1 year,OWN,93500.0,Verified,2014-09-01,Fully Paid,credit_card,26.18,0.0,2001-04-01,11.0,0.0,40994.0,70.7,38589.6,2016-04-01,0.0,0.0,231317.0,81.2,35000.0,0.0,100.0,29.0,A5,0.0,0.0,0,18.990123000472288,36,1,0,161.02178689500812
104079,4311180,3000.0,3000.0, 36 months,12.12,99.82,B,2 years,MORTGAGE,40000.0,Source Verified,2013-04-01,Fully Paid,credit_card,21.48,1.0,2001-05-01,10.0,1.0,3850.0,28.7,3568.409999321,2015-09-01,0.0,0.0,202141.0,22.3,3000.0,0.0,96.0,26.0,B3,0.0,0.0,0,29.010862646050228,36,1,0,143.01731041705168
363767,14679412,6725.0,6725.0, 36 months,17.57,241.68,D,1 year,RENT,20000.0,Source Verified,2014-04-01,Fully Paid,debt_consolidation,24.13,0.0,2006-09-01,8.0,0.0,9625.0,83.0,7571.46,2015-01-01,0.0,0.0,10411.0,75.8,6725.0,1.0,100.0,16.0,D2,0.0,0.0,0,9.035093123062076,36,1,0,90.97517402821413
