,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,out_prncp,tot_cur_bal,bc_util,funded_amnt_inv,inq_last_6mths,pct_tl_nvr_dlq,total_acc,sub_grade,acc_now_delinq,tot_coll_amt,default,loan_length,term_num,label,cr_hist
66184,6567594,10000.0,10000.0, 36 months,13.68,340.23,C,< 1 year,RENT,48000.0,Not Verified,2013-08-01,Charged Off,debt_consolidation,10.3,0.0,2006-10-01,10.0,0.0,7461.0,53.7,3857.66,2014-04-01,1135.94,0.0,75866.0,66.6,10000.0,0.0,100.0,11.0,C1,0.0,0.0,1,7.983736832378488,36,1,82.00579067331978
326840,18556163,28000.0,28000.0, 60 months,15.61,675.12,D,7 years,RENT,80000.0,Source Verified,2014-06-01,Charged Off,debt_consolidation,26.67,0.0,1990-04-01,11.0,0.0,18539.0,41.2,13502.4,2016-02-01,0.0,0.0,241534.0,37.1,28000.0,1.0,100.0,21.0,D1,0.0,0.0,1,20.041479291155877,60,1,290.01006180825067
26086,8560229,9000.0,9000.0, 36 months,13.67,306.16,B,10+ years,RENT,44000.0,Not Verified,2013-11-01,Charged Off,credit_card,16.99,0.0,2008-02-01,7.0,1.0,6631.0,67.0,8572.12,2016-03-01,0.0,0.0,19692.0,74.4,9000.0,0.0,100.0,8.0,B5,0.0,0.0,1,27.95950635536664,36,1,68.99525657611039
121546,3352618,27575.0,27575.0, 36 months,20.49,1031.69,E,5 years,RENT,70000.0,Verified,2013-02-01,Charged Off,small_business,11.31,0.0,2001-12-01,12.0,0.0,17051.0,70.5,13003.24,2014-03-01,3149.72,0.0,24768.0,87.1,27550.0,0.0,100.0,17.0,E1,0.0,0.0,1,12.911969444957801,36,1,134.04792706215733
375426,13266515,8750.0,8750.0, 36 months,12.99,294.78,B,6 years,MORTGAGE,20000.0,Source Verified,2014-04-01,Charged Off,credit_card,26.77,0.0,1991-11-01,15.0,1.0,8117.0,49.5,5533.9599999999,2015-08-01,817.48,0.0,12613.0,63.7,8750.0,0.0,97.7,54.0,B5,0.0,157.0,1,16.000328548840837,36,1,268.98293599457895
38402,7685221,8000.0,8000.0, 36 months,9.99,258.1,B,10+ years,MORTGAGE,35000.0,Not Verified,2013-10-01,Charged Off,credit_card,12.55,0.0,1998-06-01,8.0,0.0,10773.0,47.7,3646.27,2014-09-01,809.17,0.0,41268.0,17.1,8000.0,0.0,83.0,24.0,B1,0.0,0.0,1,11.006386168093801,36,1,184.02020575371156
118572,3486491,16000.0,16000.0, 36 months,13.11,539.96,B,1 year,RENT,76000.0,Not Verified,2013-03-01,Charged Off,debt_consolidation,17.39,0.0,1997-09-01,13.0,0.0,13270.0,47.9,14037.43,2015-03-01,1081.69,0.0,60903.0,73.3,16000.0,2.0,93.0,31.0,B4,0.0,0.0,1,23.984065381219327,36,1,185.95864391465943
374902,13287295,18300.0,18300.0, 36 months,13.65,622.35,C,< 1 year,RENT,50900.0,Verified,2014-04-01,Charged Off,debt_consolidation,28.47,0.0,2003-08-01,8.0,0.0,8219.0,66.8,5238.1,2014-12-01,2292.2,0.0,38025.0,49.0,18300.0,0.0,94.3,35.0,C1,0.0,0.0,1,8.01659171646235,36,1,128.0026283907267
46322,7086686,22250.0,22250.0, 60 months,24.08,641.13,F,8 years,OWN,50000.0,Verified,2013-09-01,Charged Off,debt_consolidation,33.65,0.0,1995-03-01,10.0,0.0,27726.0,103.1,6885.98,2014-04-01,3039.75,0.0,42673.0,103.1,22225.0,0.0,95.0,23.0,F2,0.0,0.0,1,6.965235425778763,60,1,222.06616152282388
88025,5648609,9925.0,9925.0, 36 months,19.05,364.07,D,3 years,MORTGAGE,68000.0,Verified,2013-06-01,Charged Off,debt_consolidation,27.53,2.0,1999-03-01,18.0,0.0,7193.0,53.3,11282.65,2016-01-01,0.0,0.0,72775.0,58.0,9925.0,2.0,85.0,34.0,D4,0.0,0.0,1,31.015010575165814,36,1,171.04252654058604
137194,2378778,35000.0,35000.0, 36 months,13.11,1181.15,B,8 years,RENT,110000.0,Verified,2012-12-01,Charged Off,debt_consolidation,5.55,1.0,1996-11-01,8.0,0.0,18712.0,25.9,14464.710000000001,2013-09-01,3840.3,0.0,18871.0,26.4,35000.0,0.0,87.0,16.0,B4,0.0,0.0,1,9.002238238978213,36,1,192.9895891086059
280251,24625616,10000.0,10000.0, 36 months,12.99,336.9,C,< 1 year,MORTGAGE,38000.0,Source Verified,2014-09-01,Charged Off,debt_consolidation,17.37,0.0,1999-04-01,16.0,1.0,6712.0,15.6,3665.95,2015-03-01,1644.55,0.0,65099.0,17.9,10000.0,2.0,100.0,58.0,C1,0.0,0.0,1,5.946734019179039,36,1,185.0387071603113
114101,3724937,10000.0,10000.0, 36 months,7.62,311.62,A,10+ years,MORTGAGE,85000.0,Verified,2013-03-01,Charged Off,debt_consolidation,31.24,0.0,1990-09-01,15.0,0.0,30218.0,58.0,7167.26,2015-02-01,18.59,0.0,301995.0,59.7,10000.0,0.0,100.0,43.0,A3,0.0,0.0,1,23.064128626871188,36,1,269.96858251709483
122709,3291405,4000.0,4000.0, 36 months,21.0,150.71,E,,RENT,22000.0,Verified,2013-02-01,Charged Off,credit_card,14.13,0.0,2001-11-01,8.0,0.0,4655.0,22.3,1678.63,2013-10-01,474.55,0.0,4655.0,95.0,4000.0,2.0,100.0,12.0,E2,0.0,0.0,1,7.950881948294626,36,1,135.0335735846732
230960,32088303,9325.0,9325.0, 36 months,20.2,347.51,E,10+ years,RENT,26000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,39.66,0.0,1998-05-01,11.0,0.0,10287.0,55.3,3117.13,2015-07-01,0.0,0.0,19081.0,96.5,9325.0,0.0,100.0,25.0,E3,0.0,0.0,1,8.969383354894351,36,1,197.03073985092095
420194,10082143,10000.0,10000.0, 36 months,8.9,317.54,A,,RENT,35000.0,Source Verified,2014-01-01,Charged Off,credit_card,12.41,0.0,1975-10-01,8.0,1.0,7686.0,59.1,5080.0,2015-05-01,0.0,0.0,9015.0,61.0,10000.0,0.0,100.0,28.0,A5,0.0,0.0,1,15.934618780673114,36,1,459.04844041972115
108633,4165137,14125.0,14125.0, 36 months,16.29,498.62,C,4 years,RENT,45000.0,Verified,2013-04-01,Charged Off,debt_consolidation,28.32,0.0,1996-03-01,14.0,0.0,10994.0,91.6,12964.12,2015-07-01,0.0,0.0,23549.0,94.7,14125.0,1.0,96.0,28.0,C4,0.0,0.0,1,26.973859832850778,36,1,205.01447668329945
119449,3455551,15000.0,15000.0, 36 months,12.12,499.08,B,10+ years,RENT,73000.0,Verified,2013-03-01,Charged Off,credit_card,17.06,0.0,1994-05-01,5.0,0.0,25722.0,64.5,14492.0199999999,2015-09-01,0.0,0.0,27596.0,63.9,15000.0,1.0,100.0,16.0,B3,0.0,0.0,1,30.029364052649953,36,1,226.00874761288733
300631,21250075,20000.0,20000.0, 60 months,14.49,470.47,C,2 years,RENT,60000.0,Source Verified,2014-07-01,Charged Off,debt_consolidation,26.36,0.0,2007-06-01,15.0,0.0,14532.0,31.5,6461.44,2015-05-01,2227.21,0.0,50669.0,42.1,20000.0,1.0,100.0,26.0,C4,0.0,0.0,1,9.987884761494076,60,1,84.99558512495123
100866,4558863,4500.0,4500.0, 36 months,12.12,149.73,B,,MORTGAGE,15000.0,Verified,2013-05-01,Charged Off,home_improvement,15.84,0.0,1997-07-01,7.0,0.0,5629.0,72.2,2544.24,2014-10-01,0.0,0.0,72602.0,70.9,4500.0,0.0,100.0,16.0,B3,0.0,0.0,1,17.018829955440562,36,1,189.99979465697447
115649,3643760,25000.0,25000.0, 60 months,17.77,631.72,D,2 years,RENT,153000.0,Verified,2013-03-01,Charged Off,debt_consolidation,11.04,0.0,1989-12-01,18.0,0.0,28871.0,82.7,14774.9,2014-10-01,2780.36,0.0,37660.0,94.8,24925.0,0.0,100.0,29.0,D1,0.0,0.0,1,19.022977884556152,60,1,278.970820756073
421860,10110630,16000.0,16000.0, 36 months,13.53,543.2,B,10+ years,MORTGAGE,75000.0,Source Verified,2014-01-01,Charged Off,debt_consolidation,30.48,0.0,2000-04-01,19.0,0.0,109235.0,60.3,9206.5100000001,2014-06-01,6490.51,0.0,242129.0,70.8,16000.0,1.0,100.0,33.0,B5,0.0,0.0,1,4.9610874966631755,36,1,165.0300827532393
249516,29323945,12125.0,12125.0, 60 months,15.61,292.35,D,4 years,RENT,45000.0,Source Verified,2014-10-01,Charged Off,credit_card,13.85,0.0,2001-08-01,12.0,1.0,18867.0,83.5,4053.57,2015-05-01,2007.12,0.0,52853.0,83.0,12125.0,0.0,96.8,31.0,D1,0.0,0.0,1,6.965235425778763,60,1,157.9991375592928
354906,15361104,14000.0,14000.0, 60 months,22.45,390.26,E,10+ years,OWN,45000.0,Source Verified,2014-05-01,Charged Off,debt_consolidation,23.28,2.0,2001-11-01,15.0,0.0,11684.0,46.2,3535.64,2014-09-01,1974.6,0.0,31897.0,55.1,14000.0,0.0,93.2,44.0,E5,0.0,0.0,1,4.041150742315037,60,1,149.94969095874657
11869,9114615,18825.0,18825.0, 60 months,23.1,531.77,E,3 years,MORTGAGE,130000.0,Source Verified,2013-12-01,Charged Off,home_improvement,10.48,1.0,1999-01-01,8.0,1.0,5173.0,45.0,11907.53,2015-05-01,2868.86,0.0,239256.0,91.9,18825.0,1.0,94.4,18.0,E4,0.0,0.0,1,16.95312018727284,60,1,178.99340848888068
52369,6956147,10600.0,10600.0, 60 months,14.33,248.47,C,8 years,MORTGAGE,59377.93,Verified,2013-09-01,Charged Off,debt_consolidation,10.23,1.0,2000-07-01,19.0,0.0,19702.0,66.3,7114.76,2015-07-01,1648.62,0.0,205384.0,69.3,10600.0,1.0,97.0,37.0,C2,0.0,0.0,1,21.947062568019877,60,1,158.03199244337665
310010,20729047,29450.0,29450.0, 60 months,15.61,710.08,D,10+ years,MORTGAGE,58900.0,Source Verified,2014-07-01,Charged Off,credit_card,15.4,0.0,1988-08-01,11.0,0.0,32855.0,58.9,11778.73,2015-05-01,4677.93,0.0,254501.0,65.3,29450.0,1.0,100.0,24.0,D1,0.0,0.0,1,9.987884761494076,60,1,310.9714778537547
212300,34463986,4000.0,4000.0, 36 months,19.24,147.11,E,,RENT,17800.0,Source Verified,2014-12-01,Charged Off,other,26.77,0.0,2009-09-01,17.0,0.0,5519.0,47.6,1462.55,2015-10-01,0.0,0.0,38551.0,86.9,4000.0,2.0,100.0,26.0,E2,0.0,0.0,1,9.987884761494076,36,1,62.98281278876363
422059,10120364,16000.0,16000.0, 60 months,15.61,385.79,C,10+ years,RENT,105000.0,Source Verified,2014-01-01,Charged Off,credit_card,15.1,0.0,1999-09-01,9.0,0.0,18157.0,83.3,8101.56,2015-10-01,0.0,0.0,27919.0,88.2,16000.0,2.0,100.0,19.0,C4,0.0,0.0,1,20.961416045504013,60,1,172.02817306310192
157972,1502741,4000.0,4000.0, 36 months,17.27,143.15,C,5 years,MORTGAGE,48000.0,Not Verified,2012-09-01,Charged Off,credit_card,21.48,1.0,1999-09-01,10.0,0.0,9425.0,79.9,3018.4,2013-07-01,1592.0,0.0,92852.0,98.4,4000.0,2.0,95.0,23.0,C5,0.0,0.0,1,9.955029877410214,36,1,156.02784451426106
125771,3240935,5000.0,5000.0, 36 months,18.49,182.0,D,1 year,RENT,31000.0,Not Verified,2013-02-01,Charged Off,debt_consolidation,28.22,0.0,2007-06-01,9.0,0.0,5833.0,58.9,5656.999999999999,2015-09-01,0.0,0.0,31454.0,76.4,5000.0,1.0,100.0,9.0,D2,0.0,0.0,1,30.94930080699809,36,1,68.07531982176225
69109,6394586,35000.0,35000.0, 60 months,22.2,970.65,E,2 years,MORTGAGE,85000.0,Verified,2013-08-01,Charged Off,debt_consolidation,30.0,0.0,1990-08-01,15.0,0.0,37995.0,45.8,6794.25,2014-03-01,0.0,0.0,304055.0,55.9,35000.0,0.0,100.0,25.0,E4,0.0,0.0,1,6.965235425778763,60,1,276.01388118852543
241756,30375470,6400.0,6400.0, 36 months,17.57,230.0,D,< 1 year,MORTGAGE,26300.0,Not Verified,2014-10-01,Charged Off,medical,8.95,0.0,2006-08-01,5.0,0.0,4202.0,82.4,3546.94,2015-09-01,1023.19,0.0,4202.0,76.6,6400.0,0.0,100.0,7.0,D4,0.0,0.0,1,11.006386168093801,36,1,98.00611922216062
327690,18885845,17500.0,17500.0, 60 months,13.35,401.33,C,10+ years,MORTGAGE,63000.0,Not Verified,2014-06-01,Charged Off,debt_consolidation,9.49,0.0,1996-08-01,9.0,0.0,18941.0,67.2,6822.61,2015-11-01,0.0,0.0,196221.0,82.4,17500.0,1.0,97.3,37.0,C2,0.0,0.0,1,17.018829955440562,60,1,213.9838600381938
394246,12515750,8400.0,8400.0, 36 months,14.16,287.75,C,3 years,RENT,33000.0,Verified,2014-02-01,Charged Off,debt_consolidation,32.36,1.0,2005-07-01,10.0,0.0,5765.0,43.7,2877.5,2015-01-01,0.0,0.0,24482.0,48.5,8400.0,2.0,85.0,20.0,C2,0.0,2028.0,1,10.973531284009939,36,1,103.06577137107539
50033,7058125,10000.0,10000.0, 36 months,15.88,350.98,C,6 years,RENT,36000.0,Not Verified,2013-09-01,Charged Off,debt_consolidation,19.52,0.0,2007-11-01,13.0,0.0,10269.0,41.7,8225.27,2015-06-01,858.49,0.0,13680.0,58.1,10000.0,3.0,92.0,14.0,C4,0.0,0.0,1,20.961416045504013,36,1,70.01375798271012
3278,9494641,8000.0,8000.0, 36 months,13.53,271.6,B,9 years,MORTGAGE,43000.0,Verified,2013-12-01,Charged Off,credit_card,7.42,0.0,1993-05-01,9.0,1.0,7482.0,55.8,8587.63,2014-08-01,6686.43,0.0,152640.0,58.8,8000.0,2.0,100.0,33.0,B5,0.0,0.0,1,7.983736832378488,36,1,247.03587342655908
152996,1561316,5800.0,5800.0, 36 months,11.14,190.27,B,10+ years,MORTGAGE,37864.0,Not Verified,2012-10-01,Charged Off,debt_consolidation,14.93,0.0,1998-12-01,6.0,0.0,14651.0,78.8,5957.72,2013-01-01,5386.97,0.0,112665.0,98.8,5800.0,2.0,100.0,11.0,B2,0.0,0.0,1,3.0226493357153124,36,1,166.01572927575515
65346,6569505,4950.0,4950.0, 36 months,19.52,182.76,D,7 years,RENT,18333.0,Verified,2013-08-01,Charged Off,other,16.76,0.0,2006-11-01,5.0,0.0,3535.0,86.2,2132.07,2014-05-01,578.81,0.0,6392.0,86.2,4950.0,0.0,100.0,9.0,D4,0.0,0.0,1,8.969383354894351,36,1,80.98728926672005
252919,28963973,2500.0,2500.0, 36 months,16.99,89.12,D,10+ years,OWN,47000.0,Not Verified,2014-10-01,Charged Off,home_improvement,15.12,0.0,2003-03-01,7.0,0.0,2743.0,42.2,1160.21,2015-08-01,358.13,0.0,249344.0,85.2,2500.0,1.0,100.0,23.0,D3,0.0,459.0,1,9.987884761494076,36,1,139.04186944290439
257888,28662815,35000.0,35000.0, 60 months,24.99,1027.1,F,3 years,MORTGAGE,155000.0,Verified,2014-10-01,Charged Off,debt_consolidation,14.64,0.0,1983-04-01,21.0,0.0,22150.0,34.3,9243.9,2015-07-01,0.0,0.0,454524.0,80.2,35000.0,2.0,97.6,41.0,F4,0.0,0.0,1,8.969383354894351,60,1,378.02829626891725
133199,2905655,14400.0,14400.0, 36 months,18.49,524.15,D,10+ years,MORTGAGE,94000.0,Verified,2013-01-01,Charged Off,debt_consolidation,21.15,0.0,2000-11-01,19.0,0.0,10199.0,76.7,14966.01,2015-04-01,846.2,0.0,219191.0,75.5,14400.0,3.0,96.0,28.0,D2,0.0,0.0,1,26.941004948766913,36,1,146.00710486868314
286162,23814658,35000.0,35000.0, 36 months,14.49,1204.57,C,9 years,MORTGAGE,180000.0,Verified,2014-08-01,Charged Off,debt_consolidation,13.63,0.0,1987-09-01,10.0,0.0,51020.0,93.3,16123.29,2015-07-01,4882.16,0.0,455903.0,84.4,35000.0,0.0,87.5,24.0,C4,0.0,0.0,1,10.973531284009939,36,1,322.9963654284482
71039,6326290,4200.0,4200.0, 36 months,13.68,142.9,C,7 years,OWN,15000.0,Not Verified,2013-07-01,Charged Off,debt_consolidation,8.4,0.0,2008-06-01,8.0,0.0,4031.0,35.7,3143.8,2015-05-01,0.0,0.0,23713.0,36.4,4200.0,1.0,100.0,11.0,C1,0.0,0.0,1,21.979917452103738,36,1,60.97866485964804
346557,16501740,12000.0,12000.0, 36 months,11.67,396.69,B,8 years,RENT,95000.0,Source Verified,2014-06-01,Charged Off,debt_consolidation,26.28,0.0,2003-12-01,11.0,0.0,18347.0,87.0,2755.38,2014-09-01,1565.31,0.0,70935.0,97.0,12000.0,1.0,100.0,27.0,B4,0.0,0.0,1,3.0226493357153124,36,1,125.99848046161112
61793,6646952,20125.0,20125.0, 36 months,13.68,684.71,C,2 years,MORTGAGE,51000.0,Verified,2013-08-01,Charged Off,credit_card,20.42,0.0,1995-12-01,11.0,0.0,14238.0,81.8,9585.88,2014-10-01,0.0,0.0,44797.0,90.9,20125.0,0.0,100.0,57.0,C1,0.0,0.0,1,13.996180619725251,36,1,212.01256699316207
416615,9228258,3775.0,3775.0, 36 months,11.99,125.37,B,4 years,MORTGAGE,51151.0,Verified,2014-01-01,Charged Off,debt_consolidation,33.22,0.0,2001-11-01,11.0,0.0,11819.0,35.4,1833.27,2015-01-01,328.86,0.0,206572.0,31.9,3775.0,1.0,100.0,20.0,B3,0.0,0.0,1,11.992032690609664,36,1,146.00710486868314
384478,12756425,12800.0,12800.0, 36 months,10.99,419.0,B,< 1 year,RENT,50000.0,Source Verified,2014-03-01,Charged Off,debt_consolidation,25.01,1.0,1989-11-01,8.0,0.0,5098.0,42.5,8380.0,2016-02-01,419.0,0.0,29553.0,42.5,12800.0,1.0,94.7,19.0,B2,0.0,0.0,1,23.064128626871188,36,1,291.94849996919856
400351,11834962,28775.0,28775.0, 36 months,11.99,955.61,B,10+ years,MORTGAGE,60000.0,Not Verified,2014-02-01,Charged Off,credit_card,24.22,0.0,1991-05-01,9.0,0.0,10007.0,42.2,20067.81,2015-12-01,0.0,0.0,134613.0,48.1,28725.0,0.0,96.4,28.0,B3,0.0,0.0,1,21.947062568019877,36,1,273.0897965050617
387511,12706109,13850.0,13850.0, 60 months,16.59,341.17,D,10+ years,MORTGAGE,33000.0,Source Verified,2014-03-01,Charged Off,credit_card,26.55,0.0,2001-08-01,7.0,1.0,12894.0,77.7,3555.85,2014-08-01,1850.0,0.0,27987.0,94.3,13850.0,0.0,100.0,23.0,D1,0.0,0.0,1,5.0267972648309,60,1,150.9681923653463
142924,1682484,24850.0,24850.0, 60 months,21.0,672.28,E,10+ years,MORTGAGE,62000.0,Verified,2012-11-01,Charged Off,debt_consolidation,24.27,0.0,2000-10-01,18.0,0.0,27103.0,58.2,24685.690000000002,2015-07-01,3195.53,0.0,48625.0,61.3,24850.0,1.0,97.0,41.0,E2,0.0,0.0,1,31.934947329513953,60,1,145.02145834616726
400031,11925009,16000.0,16000.0, 36 months,9.67,513.8,B,2 years,RENT,48854.0,Verified,2014-02-01,Charged Off,credit_card,15.23,0.0,1995-05-01,35.0,0.0,3987.0,33.0,3131.53,2014-05-01,2103.93,0.0,362156.0,9.8,15975.0,1.0,94.2,52.0,B1,0.0,0.0,1,2.924084683463726,36,1,225.08881085853918
82967,4545502,10000.0,10000.0, 36 months,14.33,343.39,C,9 years,RENT,29000.0,Verified,2013-06-01,Charged Off,credit_card,33.6,0.0,2001-12-01,13.0,2.0,14356.0,25.5,5147.65,2014-09-01,0.0,0.0,29776.0,20.6,10000.0,1.0,100.0,20.0,C1,0.0,0.0,1,15.014682026324977,36,1,137.99051315222079
18917,8535781,15000.0,15000.0, 36 months,11.99,498.15,B,< 1 year,RENT,40000.0,Not Verified,2013-11-01,Charged Off,major_purchase,8.19,0.0,1993-11-01,9.0,1.0,4275.0,31.7,3486.78,2014-06-01,0.0,0.0,20370.0,34.2,14975.0,0.0,100.0,21.0,B3,0.0,0.0,1,6.965235425778763,36,1,240.00492823261257
104927,4279274,5600.0,5600.0, 36 months,18.49,203.84,D,1 year,OWN,45000.0,Source Verified,2013-04-01,Charged Off,other,24.45,0.0,1994-11-01,17.0,0.0,27588.0,74.8,4076.8,2014-12-01,0.0,0.0,27588.0,75.2,5600.0,0.0,91.0,23.0,D2,0.0,0.0,1,20.008624407072013,36,1,220.98195034805642
207308,35024129,27000.0,27000.0, 60 months,12.99,614.2,C,5 years,RENT,75000.0,Verified,2014-11-01,Charged Off,debt_consolidation,24.56,0.0,2005-06-01,12.0,0.0,4101.0,29.7,8488.83,2015-08-01,3000.0,0.0,58628.0,63.6,27000.0,1.0,100.0,35.0,C2,0.0,0.0,1,8.969383354894351,60,1,113.0208012484856
151209,1583135,10000.0,10000.0, 36 months,19.05,366.82,D,< 1 year,RENT,35000.0,Source Verified,2012-10-01,Charged Off,credit_card,25.23,0.0,2000-05-01,13.0,0.0,13377.0,94.2,7693.299999999998,2014-07-01,0.0,0.0,13646.0,101.1,10000.0,2.0,96.0,31.0,D4,0.0,0.0,1,20.961416045504013,36,1,149.02975420439844
154420,1545512,8000.0,8000.0, 36 months,12.12,266.18,B,5 years,RENT,45000.0,Not Verified,2012-09-01,Charged Off,credit_card,18.0,0.0,2007-09-01,13.0,0.0,5055.0,27.6,3980.63,2013-10-01,788.51,0.0,13290.0,52.6,8000.0,0.0,100.0,23.0,B3,0.0,0.0,1,12.977679213125526,36,1,60.02587322121604
230331,31347517,14975.0,14975.0, 36 months,15.61,523.6,D,4 years,RENT,30000.0,Verified,2014-10-01,Charged Off,credit_card,22.08,0.0,2010-12-01,6.0,0.0,9792.0,69.0,4523.15,2015-03-01,2454.72,0.0,9917.0,98.1,14975.0,1.0,100.0,8.0,D1,0.0,0.0,1,4.9610874966631755,36,1,45.996837717406926
82571,5781740,8000.0,8000.0, 36 months,15.31,278.54,C,,RENT,24845.16,Verified,2013-06-01,Charged Off,credit_card,27.44,0.0,1993-09-01,10.0,0.0,15101.0,85.3,556.92,2013-09-01,0.0,0.0,15571.0,85.3,8000.0,1.0,100.0,18.0,C2,0.0,0.0,1,3.0226493357153124,36,1,236.98227889689727
374713,13097216,10100.0,10100.0, 60 months,25.57,299.84,F,2 years,OWN,29900.0,Source Verified,2014-04-01,Charged Off,debt_consolidation,22.16,0.0,2002-08-01,15.0,0.0,17805.0,41.3,3217.69,2014-10-01,1418.65,0.0,17805.0,46.2,10100.0,0.0,100.0,19.0,F5,0.0,90.0,1,6.012443787346763,60,1,139.99466108133637
312482,20348544,17150.0,17150.0, 60 months,14.99,407.91,C,7 years,MORTGAGE,48000.0,Verified,2014-07-01,Charged Off,debt_consolidation,16.4,0.0,2003-10-01,8.0,0.0,5396.0,36.0,7554.67,2015-07-01,2538.85,0.0,122635.0,47.0,17150.0,2.0,100.0,21.0,C5,0.0,753.0,1,11.992032690609664,60,1,128.98827491324258
29505,7884610,9600.0,9600.0, 36 months,17.1,342.75,C,10+ years,RENT,65000.0,Not Verified,2013-10-01,Charged Off,debt_consolidation,23.22,0.0,2003-07-01,7.0,0.0,12128.0,86.0,6066.19,2014-12-01,1610.74,0.0,63246.0,88.4,9600.0,2.0,100.0,22.0,C5,0.0,110.0,1,13.996180619725251,36,1,123.04154089406353
357675,15409648,10400.0,10400.0, 36 months,16.59,368.67,D,1 year,MORTGAGE,58000.0,Source Verified,2014-04-01,Charged Off,moving,26.63,0.0,2007-12-01,10.0,0.0,3408.0,59.8,2685.32,2014-10-01,823.54,0.0,119462.0,12.4,10400.0,1.0,100.0,21.0,D1,0.0,0.0,1,6.012443787346763,36,1,75.99334688597301
129772,3146526,18825.0,18825.0, 36 months,12.12,626.34,B,9 years,RENT,42000.0,Verified,2013-02-01,Charged Off,credit_card,29.71,0.0,2004-01-01,7.0,0.0,16126.0,95.4,18789.24,2015-08-01,0.0,0.0,32502.0,95.4,18825.0,0.0,100.0,16.0,B3,0.0,0.0,1,29.930799400398364,36,1,109.04536027433828
111399,3812202,4600.0,4600.0, 36 months,18.75,168.04,D,2 years,RENT,20000.0,Not Verified,2013-04-01,Charged Off,credit_card,19.86,0.0,1994-03-01,10.0,0.0,5861.0,47.3,3549.95,2014-11-01,361.59,0.0,10122.0,25.5,4600.0,3.0,90.0,11.0,D3,0.0,0.0,1,19.022977884556152,36,1,229.03139694860263
85464,5630331,7375.0,7375.0, 36 months,14.09,252.39,B,10+ years,MORTGAGE,57000.0,Verified,2013-06-01,Charged Off,debt_consolidation,34.27,0.0,1989-04-01,11.0,0.0,37176.0,91.3,2578.94,2013-07-01,2327.26,0.0,192028.0,96.7,7375.0,3.0,97.0,33.0,B5,0.0,0.0,1,0.9856465225158627,36,1,290.01006180825067
364547,13998527,27500.0,27500.0, 60 months,17.57,691.91,D,10+ years,OWN,160000.0,Source Verified,2014-04-01,Charged Off,credit_card,16.21,0.0,1988-03-01,21.0,1.0,45670.0,69.7,5535.28,2014-12-01,0.0,0.0,83828.0,81.5,27500.0,0.0,100.0,29.0,D2,0.0,0.0,1,8.01659171646235,60,1,313.00848066695414
84100,5778409,19750.0,19750.0, 60 months,24.89,578.42,G,9 years,RENT,66000.0,Verified,2013-06-01,Charged Off,debt_consolidation,24.39,3.0,1995-02-01,10.0,0.0,6248.0,85.6,15012.99,2015-03-01,2871.61,0.0,39853.0,97.8,19725.0,1.0,89.0,28.0,G5,0.0,0.0,1,20.961416045504013,60,1,219.9634489414567
122056,3353625,9000.0,9000.0, 36 months,15.8,315.53,C,10+ years,MORTGAGE,60000.0,Not Verified,2013-02-01,Charged Off,debt_consolidation,20.38,0.0,2001-08-01,15.0,0.0,13527.0,91.4,9742.6,2015-08-01,285.7,0.0,89668.0,99.3,9000.0,0.0,100.0,25.0,C3,0.0,0.0,1,29.930799400398364,36,1,138.0562229203885
54138,6928314,16750.0,16750.0, 36 months,11.55,552.75,B,10+ years,MORTGAGE,68000.0,Verified,2013-09-01,Charged Off,debt_consolidation,30.48,0.0,2000-03-01,8.0,0.0,8313.0,63.9,19739.92,2015-07-01,7581.77,0.0,280967.0,102.5,16750.0,0.0,100.0,37.0,B3,0.0,0.0,1,21.947062568019877,36,1,162.04028830160783
344344,16482650,18000.0,18000.0, 60 months,14.49,423.42,C,10+ years,MORTGAGE,66700.0,Not Verified,2014-05-01,Charged Off,credit_card,19.45,1.0,1999-08-01,9.0,1.0,10562.0,54.7,4657.62,2015-04-01,0.0,0.0,253208.0,74.0,18000.0,0.0,96.8,31.0,C4,0.0,0.0,1,11.006386168093801,60,1,176.98926055976509
305557,21119510,13000.0,13000.0, 36 months,13.98,444.19,C,1 year,MORTGAGE,48000.0,Verified,2014-07-01,Charged Off,small_business,16.8,2.0,1995-06-01,7.0,0.0,10282.0,55.6,4019.92,2015-04-01,0.0,0.0,112713.0,78.2,13000.0,1.0,81.2,16.0,C3,0.0,0.0,1,9.002238238978213,36,1,228.99854206451877
297808,21871115,10000.0,10000.0, 60 months,16.99,248.48,D,9 years,RENT,28000.0,Not Verified,2014-07-01,Charged Off,debt_consolidation,12.64,0.0,2008-11-01,4.0,0.0,2965.0,82.4,3727.2,2015-10-01,0.0,0.0,5358.0,93.5,10000.0,0.0,100.0,5.0,D3,0.0,0.0,1,15.014682026324977,60,1,67.9439002854268
286911,23763480,25000.0,25000.0, 36 months,13.35,846.57,C,6 years,OWN,96000.0,Source Verified,2014-08-01,Charged Off,debt_consolidation,31.38,0.0,2007-10-01,22.0,0.0,22257.0,45.7,11851.98,2015-10-01,0.0,0.0,93040.0,55.5,25000.0,2.0,100.0,33.0,C2,0.0,0.0,1,13.996180619725251,36,1,82.00579067331978
