,0
78787,0
78788,2
78789,1
78790,1
78791,3
78792,0
78793,1
78794,1
78795,2
78796,1
78797,3
78798,0
78799,1
78800,0
78801,0
78802,3
78803,1
78804,2
78805,1
78806,0
78807,2
78808,1
78809,1
78810,1
78811,2
78812,0
78813,1
78814,1
78815,0
78816,1
78817,1
78818,3
78819,2
78820,1
78821,1
78822,1
78823,0
78824,1
78825,0
78826,0
78827,1
78828,3
78829,1
78830,0
78831,3
78832,1
78833,1
78834,2
78835,2
78836,3
78837,0
78838,3
78839,0
78840,0
78841,1
78842,1
78843,1
78844,0
78845,3
78846,0
78847,3
78848,3
78849,0
78850,1
78851,1
78852,3
78853,0
78854,1
78855,2
78856,1
78857,3
78858,1
78859,0
78860,0
78861,0
78862,3
78863,1
78864,3
78865,0
78866,3
78867,1
78868,0
78869,0
78870,3
78871,0
78872,3
78873,0
78874,1
78875,1
78876,0
78877,0
78878,1
78879,1
78880,0
78881,1
78882,0
78883,0
78884,0
78885,2
78886,0
78887,2
78888,3
78889,1
78890,1
78891,1
78892,2
78893,1
78894,2
78895,2
78896,0
78897,3
78898,0
78899,0
78900,2
78901,1
78902,2
78903,2
78904,1
78905,0
78906,0
78907,0
78908,1
78909,3
78910,3
78911,0
78912,0
78913,0
78914,1
78915,1
78916,3
78917,3
78918,0
78919,0
78920,0
78921,3
78922,2
78923,0
78924,0
78925,1
78926,1
78927,2
78928,2
78929,0
78930,0
78931,0
78932,3
78933,0
78934,0
78935,0
78936,3
78937,1
78938,2
78939,0
78940,1
78941,0
78942,0
78943,0
78944,1
78945,1
78946,1
78947,3
78948,2
78949,0
78950,2
78951,2
78952,0
78953,1
78954,3
78955,2
78956,0
78957,0
78958,0
78959,1
78960,3
78961,2
78962,1
78963,2
78964,3
78965,3
78966,0
78967,0
78968,0
78969,0
78970,3
78971,0
78972,2
78973,2
78974,2
78975,1
78976,1
78977,0
78978,1
78979,0
78980,1
78981,0
78982,3
78983,0
78984,0
78985,0
78986,3
78987,0
78988,0
78989,3
78990,1
78991,0
78992,2
78993,1
78994,0
78995,1
78996,0
78997,0
78998,3
78999,1
79000,0
79001,1
79002,1
79003,2
79004,3
79005,1
79006,1
79007,3
79008,1
79009,1
79010,0
79011,2
79012,3
79013,0
79014,1
79015,1
79016,1
79017,1
79018,3
79019,2
79020,1
79021,2
79022,0
79023,2
79024,1
79025,1
79026,0
79027,1
79028,3
79029,3
79030,1
79031,1
79032,0
79033,1
79034,3
79035,1
79036,0
79037,0
79038,1
79039,0
79040,1
79041,0
79042,1
79043,2
79044,1
79045,1
79046,0
79047,0
79048,3
79049,1
79050,1
79051,1
79052,0
79053,2
79054,3
79055,1
79056,0
79057,3
79058,0
79059,1
79060,0
79061,1
79062,1
79063,0
79064,2
79065,0
79066,2
79067,2
79068,1
79069,3
79070,1
79071,0
79072,3
79073,1
79074,2
79075,3
79076,0
79077,1
79078,0
79079,1
79080,3
79081,3
79082,2
79083,3
79084,1
79085,2
79086,3
79087,0
79088,3
79089,3
79090,3
79091,1
79092,2
79093,0
79094,0
79095,1
79096,1
79097,0
79098,3
79099,1
79100,0
79101,3
79102,0
79103,3
79104,3
79105,3
79106,1
79107,3
79108,2
79109,1
79110,0
79111,0
79112,1
79113,0
79114,0
79115,0
79116,3
79117,1
79118,0
79119,1
79120,3
79121,1
79122,3
79123,2
79124,0
79125,0
79126,1
79127,0
79128,3
79129,3
79130,2
79131,1
79132,2
79133,3
79134,3
79135,1
79136,2
79137,3
79138,0
79139,0
79140,0
79141,0
79142,3
79143,1
79144,3
79145,0
79146,1
79147,0
79148,1
79149,1
79150,0
79151,0
79152,3
79153,3
79154,0
79155,2
79156,0
79157,2
79158,3
79159,1
79160,1
79161,0
79162,0
79163,1
79164,0
79165,0
79166,2
79167,1
79168,0
79169,0
79170,1
79171,1
79172,0
79173,0
79174,0
79175,3
79176,2
79177,2
79178,3
79179,2
79180,1
79181,3
79182,0
79183,1
79184,0
79185,1
79186,0
79187,1
79188,1
79189,1
79190,2
79191,0
79192,2
79193,0
79194,1
79195,1
79196,3
79197,3
79198,1
79199,0
79200,1
79201,0
79202,2
79203,1
79204,3
79205,0
79206,2
79207,0
79208,0
79209,1
79210,1
79211,1
79212,0
79213,0
79214,1
79215,2
79216,1
79217,1
79218,2
79219,1
79220,0
79221,3
79222,1
79223,0
79224,1
79225,1
79226,1
79227,0
79228,3
79229,1
79230,0
79231,1
79232,0
79233,1
79234,1
79235,2
79236,0
79237,0
79238,1
79239,1
79240,3
79241,0
79242,0
79243,0
79244,0
79245,0
79246,0
79247,0
79248,0
79249,3
79250,0
79251,1
79252,3
79253,3
79254,0
79255,0
79256,1
79257,2
79258,1
79259,2
79260,0
79261,1
79262,1
79263,0
79264,0
79265,3
79266,0
79267,1
79268,2
79269,2
79270,3
79271,2
79272,1
79273,0
79274,3
79275,1
79276,1
79277,1
79278,0
79279,1
79280,1
79281,3
79282,3
79283,1
79284,0
79285,0
79286,1
79287,1
79288,1
79289,3
79290,3
79291,3
79292,2
79293,2
79294,1
79295,0
79296,0
79297,3
79298,0
79299,2
79300,2
79301,0
79302,2
79303,0
79304,0
79305,0
79306,3
79307,2
79308,1
79309,0
79310,3
79311,0
79312,1
79313,0
79314,0
79315,1
79316,1
79317,2
79318,2
79319,3
79320,1
79321,1
79322,2
79323,1
79324,2
79325,0
79326,0
79327,1
79328,0
79329,0
79330,0
79331,0
79332,3
79333,1
79334,3
79335,2
79336,1
79337,3
79338,3
79339,0
79340,1
79341,0
79342,1
79343,0
79344,0
79345,1
79346,1
79347,3
79348,1
79349,2
79350,0
79351,1
79352,1
79353,1
79354,1
79355,2
79356,1
79357,3
79358,3
79359,1
79360,3
79361,2
79362,0
79363,3
79364,3
79365,0
79366,0
79367,0
79368,0
79369,1
79370,0
79371,0
79372,1
79373,3
79374,0
79375,0
79376,1
79377,1
79378,0
79379,0
79380,2
79381,1
79382,3
79383,3
79384,0
79385,2
79386,1
79387,3
79388,3
79389,1
79390,3
79391,2
79392,2
79393,1
79394,1
79395,3
79396,1
79397,1
79398,1
79399,2
79400,3
79401,1
79402,0
79403,3
79404,1
79405,2
79406,1
79407,1
79408,2
79409,2
79410,0
79411,0
79412,3
79413,3
79414,2
79415,1
79416,2
79417,2
79418,0
79419,2
79420,1
79421,1
79422,1
79423,0
79424,0
79425,3
79426,1
79427,1
79428,0
79429,0
79430,1
79431,1
79432,3
79433,2
79434,1
79435,1
79436,1
79437,3
79438,2
79439,0
79440,1
79441,3
79442,0
79443,2
79444,2
79445,2
79446,2
79447,0
79448,0
79449,0
79450,2
79451,2
79452,1
79453,1
79454,3
79455,1
79456,0
79457,1
79458,2
79459,3
79460,1
79461,0
79462,0
79463,1
79464,3
79465,3
79466,2
79467,1
79468,1
79469,2
79470,3
79471,1
79472,0
79473,2
79474,1
79475,3
79476,1
79477,0
79478,0
79479,0
79480,1
79481,1
79482,2
79483,2
79484,2
79485,3
79486,1
79487,2
79488,1
79489,1
79490,0
79491,2
79492,1
79493,0
79494,3
79495,3
79496,3
79497,0
79498,2
79499,1
79500,3
79501,2
79502,3
79503,2
79504,0
79505,0
79506,0
79507,1
79508,0
79509,1
79510,0
79511,1
79512,1
79513,2
79514,2
79515,2
79516,0
79517,0
79518,0
79519,0
79520,3
79521,0
79522,0
79523,2
79524,0
79525,0
79526,0
79527,1
79528,1
79529,0
79530,2
79531,2
79532,0
79533,1
79534,2
79535,1
79536,1
79537,2
79538,0
79539,0
79540,2
79541,0
79542,1
79543,0
79544,2
79545,1
79546,0
79547,0
79548,2
79549,2
79550,1
79551,0
79552,2
79553,0
79554,0
79555,0
79556,1
79557,1
79558,0
79559,0
79560,1
79561,2
79562,0
79563,0
79564,0
79565,2
79566,1
79567,1
79568,3
79569,1
79570,0
79571,2
79572,3
79573,1
79574,1
79575,0
79576,1
79577,0
79578,1
79579,1
79580,3
79581,0
79582,2
79583,3
79584,1
79585,2
79586,1
79587,2
79588,2
79589,0
79590,3
79591,1
79592,2
79593,0
79594,0
79595,0
79596,2
79597,1
79598,0
79599,1
79600,1
79601,2
79602,2
79603,3
79604,1
79605,1
79606,0
79607,0
79608,2
79609,0
79610,1
79611,0
79612,0
79613,1
79614,2
79615,0
79616,0
79617,3
79618,3
79619,0
79620,1
79621,0
79622,0
79623,1
79624,0
79625,2
79626,0
79627,0
79628,1
79629,0
79630,0
79631,1
79632,0
79633,1
79634,0
79635,2
79636,2
79637,2
79638,0
79639,0
79640,0
79641,2
79642,1
79643,1
79644,1
79645,3
79646,2
79647,1
79648,3
79649,1
79650,1
79651,3
79652,3
79653,3
79654,2
79655,1
79656,1
79657,1
79658,2
79659,0
79660,1
79661,1
79662,0
79663,0
79664,3
79665,0
79666,3
79667,0
79668,0
79669,0
79670,3
79671,1
79672,1
79673,3
79674,3
79675,0
79676,1
79677,3
79678,1
79679,1
79680,3
79681,1
79682,3
79683,3
79684,3
79685,2
79686,0
79687,1
79688,0
79689,1
79690,2
79691,3
79692,1
79693,0
79694,2
79695,0
79696,0
79697,1
79698,1
79699,3
79700,1
79701,1
79702,1
79703,0
79704,1
79705,3
79706,0
79707,0
79708,2
79709,0
79710,1
79711,2
79712,3
79713,3
79714,0
79715,1
79716,0
79717,3
79718,2
79719,1
79720,1
79721,1
79722,2
79723,2
79724,1
79725,3
79726,1
79727,0
79728,0
79729,3
79730,1
79731,0
79732,2
79733,3
79734,0
79735,3
79736,1
79737,0
79738,0
79739,2
79740,2
79741,2
79742,0
79743,1
79744,1
79745,1
79746,3
79747,2
79748,2
79749,2
79750,3
79751,0
79752,1
79753,3
79754,3
79755,0
79756,0
79757,0
79758,3
79759,1
79760,0
79761,0
79762,3
79763,1
79764,1
79765,1
79766,0
79767,0
79768,1
79769,3
79770,2
79771,0
79772,1
79773,0
79774,1
79775,1
79776,1
79777,1
79778,1
79779,1
79780,1
79781,0
79782,1
79783,1
79784,1
79785,2
79786,1
79787,1
79788,3
79789,3
79790,1
79791,0
79792,1
79793,3
79794,0
79795,0
79796,1
79797,1
79798,0
79799,0
79800,1
79801,0
79802,0
79803,1
79804,3
79805,3
79806,0
79807,1
79808,1
79809,1
79810,0
79811,1
79812,0
79813,0
79814,1
79815,0
79816,0
79817,2
79818,3
79819,1
79820,1
79821,2
79822,1
79823,1
79824,0
79825,3
79826,3
79827,1
79828,3
79829,0
79830,2
79831,2
79832,1
79833,0
79834,1
79835,0
79836,3
79837,3
79838,1
79839,1
79840,0
79841,0
79842,2
79843,0
79844,3
79845,1
79846,1
79847,1
79848,0
79849,1
79850,1
79851,3
79852,1
79853,1
79854,0
79855,0
79856,3
79857,0
79858,1
79859,1
79860,1
79861,0
79862,1
79863,2
79864,1
79865,2
79866,3
79867,1
79868,0
79869,3
79870,0
79871,1
79872,1
79873,0
79874,0
79875,0
79876,1
79877,0
79878,0
79879,1
79880,1
79881,2
79882,3
79883,0
79884,1
79885,0
79886,1
79887,0
79888,1
79889,0
79890,1
79891,0
79892,3
79893,3
79894,1
79895,3
79896,0
79897,1
79898,3
79899,2
79900,0
79901,0
79902,1
79903,3
79904,2
79905,0
79906,2
79907,0
79908,2
79909,1
79910,0
79911,3
79912,3
79913,0
79914,0
79915,0
79916,0
79917,3
79918,0
79919,0
79920,3
79921,0
79922,3
79923,1
79924,1
79925,1
79926,1
79927,0
79928,2
79929,1
79930,1
79931,0
79932,0
79933,0
79934,3
79935,0
79936,0
79937,1
79938,0
79939,2
79940,3
79941,0
79942,0
79943,1
79944,2
79945,3
79946,0
79947,0
79948,1
79949,1
79950,3
79951,1
79952,1
79953,0
79954,2
79955,0
79956,1
79957,2
79958,1
79959,1
79960,1
79961,1
79962,3
79963,3
79964,1
79965,1
79966,0
79967,3
79968,0
79969,2
79970,0
79971,3
79972,3
79973,0
79974,2
79975,3
79976,0
79977,0
79978,3
79979,3
79980,0
79981,0
79982,1
79983,2
79984,1
79985,0
79986,3
79987,1
79988,2
79989,1
79990,1
79991,3
79992,1
79993,1
79994,0
79995,1
79996,3
79997,0
79998,0
79999,1
80000,1
80001,1
80002,0
80003,1
80004,2
80005,1
80006,0
80007,1
80008,0
80009,1
80010,2
80011,1
80012,1
80013,2
80014,3
80015,0
80016,0
80017,1
80018,2
80019,2
80020,2
80021,0
80022,0
80023,0
80024,0
80025,0
80026,0
80027,3
80028,3
80029,1
80030,2
80031,0
80032,3
80033,0
80034,0
80035,2
80036,3
80037,1
80038,0
80039,0
80040,0
80041,3
80042,2
80043,0
80044,1
80045,2
80046,1
80047,1
80048,1
80049,1
80050,0
80051,1
80052,0
80053,1
80054,0
80055,1
80056,1
80057,0
80058,1
80059,2
80060,1
80061,2
80062,2
80063,0
80064,2
80065,2
80066,1
80067,1
80068,3
80069,2
80070,1
80071,1
80072,0
80073,1
80074,1
80075,2
80076,1
80077,0
80078,1
80079,2
80080,2
80081,0
80082,1
80083,0
80084,2
80085,0
80086,0
80087,0
80088,0
80089,2
80090,1
80091,0
80092,1
80093,1
80094,0
80095,1
80096,1
80097,3
80098,1
80099,1
80100,3
80101,1
80102,0
80103,0
80104,1
80105,1
80106,2
80107,1
80108,3
80109,0
80110,2
80111,0
80112,0
80113,1
80114,2
80115,2
80116,0
80117,1
80118,0
80119,1
80120,1
80121,3
80122,0
80123,0
80124,2
80125,2
80126,2
80127,1
80128,3
80129,0
80130,0
80131,2
80132,0
80133,1
80134,1
80135,0
80136,3
80137,0
80138,2
80139,3
80140,1
80141,1
80142,0
80143,2
80144,0
80145,0
80146,3
80147,0
80148,1
80149,3
80150,2
80151,3
80152,2
80153,1
80154,1
80155,3
80156,0
80157,2
80158,1
80159,3
80160,0
80161,0
80162,0
80163,2
80164,0
80165,3
80166,0
80167,0
80168,1
80169,0
80170,1
80171,0
80172,1
80173,1
80174,2
80175,1
80176,1
80177,2
80178,0
80179,0
80180,0
80181,2
80182,3
80183,3
80184,1
80185,1
80186,2
80187,2
80188,0
80189,3
80190,2
80191,0
80192,3
80193,3
80194,0
80195,1
80196,1
80197,0
80198,0
80199,1
80200,0
80201,3
80202,0
80203,0
80204,3
80205,0
80206,1
80207,1
80208,2
80209,1
80210,2
80211,1
80212,1
80213,0
80214,1
80215,2
80216,0
80217,1
80218,1
80219,1
80220,0
80221,3
80222,0
80223,1
80224,0
80225,2
80226,3
80227,1
80228,1
80229,1
80230,0
80231,3
80232,1
80233,3
80234,1
80235,1
80236,1
80237,1
80238,3
80239,3
80240,1
80241,0
80242,0
80243,3
80244,1
80245,1
80246,1
80247,1
80248,1
80249,1
80250,1
80251,1
80252,3
80253,1
80254,2
80255,3
80256,0
80257,0
80258,1
80259,0
80260,0
80261,0
80262,2
80263,1
80264,0
80265,1
80266,0
80267,0
80268,3
80269,3
80270,3
80271,0
80272,2
80273,1
80274,3
80275,0
80276,0
80277,0
80278,1
80279,1
80280,2
80281,3
80282,3
80283,1
80284,1
80285,1
80286,3
80287,0
80288,1
80289,3
80290,0
80291,0
80292,1
80293,2
80294,1
80295,0
80296,3
80297,0
80298,1
80299,1
80300,0
80301,2
80302,0
80303,3
80304,1
80305,2
80306,1
80307,0
80308,2
80309,0
80310,2
80311,0
80312,3
80313,1
80314,0
80315,2
80316,3
80317,0
80318,1
80319,2
80320,1
80321,1
80322,1
80323,0
80324,1
80325,0
80326,3
80327,3
80328,0
80329,0
80330,2
80331,1
80332,1
80333,3
80334,1
80335,1
80336,1
80337,3
80338,1
80339,0
80340,1
80341,0
80342,1
80343,1
80344,1
80345,1
80346,1
80347,3
80348,2
80349,2
80350,1
80351,0
80352,3
80353,1
80354,1
80355,3
80356,2
80357,2
80358,1
80359,3
80360,1
80361,2
80362,2
80363,3
80364,3
80365,0
80366,3
80367,0
80368,2
80369,3
80370,1
80371,0
80372,2
80373,3
80374,3
80375,2
80376,1
80377,2
80378,1
80379,3
80380,1
80381,1
80382,0
80383,0
80384,0
80385,1
80386,2
80387,2
80388,1
80389,1
80390,3
80391,0
80392,0
80393,1
80394,1
80395,3
80396,0
80397,0
80398,3
80399,1
80400,3
80401,1
80402,1
80403,1
80404,3
80405,1
80406,3
80407,1
80408,1
80409,0
80410,1
80411,3
80412,2
80413,3
80414,2
80415,3
80416,1
80417,3
80418,1
80419,2
80420,3
80421,2
80422,1
80423,0
80424,1
80425,0
80426,0
80427,1
80428,3
80429,1
80430,0
80431,1
80432,0
80433,0
80434,3
80435,1
80436,2
80437,0
80438,1
80439,0
80440,0
80441,1
80442,0
80443,0
80444,2
80445,1
80446,0
80447,0
80448,3
80449,0
80450,0
80451,0
80452,1
80453,1
80454,1
80455,1
80456,0
80457,1
80458,2
80459,1
80460,3
80461,1
80462,0
80463,0
80464,2
80465,0
80466,0
80467,1
80468,1
80469,0
80470,3
80471,1
80472,0
80473,1
80474,1
80475,2
80476,3
80477,3
80478,0
80479,3
80480,3
80481,3
80482,0
80483,0
80484,0
80485,0
80486,1
80487,0
80488,1
80489,2
80490,1
80491,0
80492,1
80493,0
80494,3
80495,1
80496,3
80497,0
80498,3
80499,2
80500,0
80501,1
80502,1
80503,2
80504,1
80505,2
80506,2
80507,1
80508,1
80509,0
80510,3
80511,0
80512,2
80513,1
80514,0
80515,2
80516,1
80517,0
80518,2
80519,3
80520,1
80521,3
80522,0
80523,3
80524,3
80525,1
80526,1
80527,1
80528,1
80529,0
80530,1
80531,2
80532,1
80533,0
80534,0
80535,0
80536,3
80537,1
80538,0
80539,0
80540,0
80541,0
80542,0
80543,1
80544,3
80545,1
80546,0
80547,0
80548,2
80549,1
80550,0
80551,0
80552,3
80553,1
80554,3
80555,3
80556,2
80557,1
80558,1
80559,0
80560,0
80561,0
80562,1
80563,1
80564,0
80565,0
80566,1
80567,1
80568,2
80569,0
80570,1
80571,0
80572,1
80573,1
80574,1
80575,0
80576,1
80577,0
80578,1
80579,0
80580,1
80581,0
80582,1
80583,1
80584,3
80585,1
80586,3
80587,1
80588,1
80589,0
80590,2
80591,1
80592,0
80593,0
80594,1
80595,1
80596,1
80597,0
80598,1
80599,1
80600,3
80601,3
80602,1
80603,3
80604,0
80605,1
80606,0
80607,2
80608,3
80609,1
80610,1
80611,1
80612,1
80613,3
80614,1
80615,0
80616,0
80617,2
80618,1
80619,2
80620,0
80621,1
80622,1
80623,0
80624,1
80625,3
80626,1
80627,1
80628,1
80629,3
80630,0
80631,0
80632,2
80633,2
80634,1
80635,0
80636,3
80637,0
80638,0
80639,1
80640,1
80641,0
80642,1
80643,0
80644,3
80645,0
80646,2
80647,0
80648,0
80649,1
80650,2
80651,2
80652,0
80653,0
80654,0
80655,2
80656,1
80657,1
80658,0
80659,0
80660,3
80661,0
80662,1
80663,1
80664,0
80665,2
80666,1
80667,0
80668,0
80669,1
80670,1
80671,2
80672,0
80673,0
80674,1
80675,1
80676,1
80677,0
80678,2
80679,0
80680,2
80681,2
80682,1
80683,0
80684,2
80685,1
80686,0
80687,1
80688,1
80689,1
80690,0
80691,0
80692,0
80693,0
80694,2
80695,0
80696,1
80697,1
80698,2
80699,1
80700,1
80701,0
80702,1
80703,2
80704,1
80705,0
80706,3
80707,0
80708,0
80709,0
80710,0
80711,1
80712,1
80713,3
80714,0
80715,2
80716,0
80717,1
80718,0
80719,0
80720,2
80721,3
80722,3
80723,2
80724,0
80725,0
80726,1
80727,0
80728,1
80729,3
80730,1
80731,1
80732,1
80733,1
80734,3
80735,0
80736,2
80737,0
80738,3
80739,1
80740,0
80741,2
80742,1
80743,1
80744,1
80745,1
80746,0
80747,0
80748,1
80749,3
80750,0
80751,0
80752,0
80753,2
80754,3
80755,1
80756,0
80757,1
80758,0
80759,0
80760,1
80761,0
80762,1
80763,3
80764,2
80765,0
80766,0
80767,1
80768,0
80769,1
80770,0
80771,2
80772,1
80773,1
80774,2
80775,1
80776,0
80777,1
80778,0
80779,0
80780,0
80781,1
80782,1
80783,3
80784,0
80785,0
80786,2
80787,1
80788,2
80789,1
80790,1
80791,0
80792,1
80793,1
80794,1
80795,0
80796,0
80797,2
80798,1
80799,1
80800,0
80801,1
80802,2
80803,3
80804,3
80805,1
80806,1
80807,1
80808,2
80809,1
80810,0
80811,0
80812,1
80813,3
80814,3
80815,1
80816,0
80817,1
80818,0
80819,1
80820,1
80821,1
80822,1
80823,0
80824,1
80825,0
80826,0
80827,2
80828,1
80829,0
80830,0
80831,0
80832,0
80833,0
80834,1
80835,0
80836,3
80837,0
80838,0
80839,2
80840,3
80841,0
80842,2
80843,2
80844,0
80845,2
80846,1
80847,0
80848,0
80849,2
80850,1
80851,0
80852,2
80853,3
80854,1
80855,1
80856,3
80857,0
80858,3
80859,1
80860,1
80861,2
80862,1
80863,0
80864,3
80865,1
80866,3
80867,1
80868,3
80869,3
80870,0
80871,3
80872,2
80873,0
80874,2
80875,1
80876,2
80877,0
80878,0
80879,3
80880,3
80881,0
80882,1
80883,3
80884,3
80885,2
80886,0
80887,1
80888,0
80889,1
80890,1
80891,3
80892,2
80893,0
80894,0
80895,0
80896,0
80897,0
80898,1
80899,1
80900,2
80901,3
80902,1
80903,1
80904,3
80905,1
80906,0
80907,0
80908,0
80909,3
80910,3
80911,1
80912,0
80913,3
80914,1
80915,1
80916,1
80917,1
80918,3
80919,1
80920,3
80921,1
80922,0
80923,0
80924,0
80925,0
80926,1
80927,1
80928,0
80929,2
80930,3
80931,1
80932,3
80933,0
80934,1
80935,0
80936,2
80937,1
80938,1
80939,1
80940,1
80941,1
80942,0
80943,2
80944,2
80945,3
80946,0
80947,0
80948,2
80949,1
80950,0
80951,2
80952,0
80953,0
80954,0
80955,0
80956,1
80957,1
80958,0
80959,1
80960,2
80961,0
80962,1
80963,1
80964,0
80965,1
80966,1
80967,0
80968,0
80969,1
80970,1
80971,2
80972,1
80973,1
80974,1
80975,0
80976,1
80977,0
80978,0
80979,0
80980,0
80981,1
80982,0
80983,1
80984,0
80985,0
80986,2
80987,1
80988,1
80989,0
80990,0
80991,0
80992,0
80993,1
80994,0
80995,1
80996,1
80997,1
80998,2
80999,0
81000,0
81001,0
81002,0
81003,3
81004,0
81005,3
81006,1
81007,0
81008,0
81009,3
81010,1
81011,1
81012,2
81013,0
81014,1
81015,3
81016,3
81017,3
81018,0
81019,0
81020,3
81021,1
81022,0
81023,3
81024,2
81025,0
81026,1
81027,1
81028,0
81029,0
81030,1
81031,1
81032,1
81033,0
81034,3
81035,2
81036,0
81037,0
81038,3
81039,1
81040,0
81041,0
81042,3
81043,1
81044,1
81045,0
81046,0
81047,1
81048,3
81049,3
81050,2
81051,0
81052,0
81053,0
81054,2
81055,0
81056,0
81057,1
81058,0
81059,1
81060,3
81061,0
81062,1
81063,0
81064,3
81065,0
81066,1
81067,3
81068,1
81069,3
81070,3
81071,1
81072,2
81073,1
81074,1
81075,3
81076,2
81077,0
81078,3
81079,1
81080,3
81081,1
81082,2
81083,1
81084,0
81085,0
81086,0
81087,0
81088,0
81089,0
81090,1
81091,0
81092,0
81093,0
81094,0
81095,0
81096,1
81097,0
81098,1
81099,1
81100,0
81101,1
81102,3
81103,1
81104,1
81105,1
81106,1
81107,1
81108,0
81109,3
81110,0
81111,1
81112,1
81113,0
81114,1
81115,1
81116,0
81117,1
81118,2
81119,3
81120,0
81121,3
81122,2
81123,0
81124,3
81125,0
81126,2
81127,2
81128,3
81129,0
81130,0
81131,3
81132,1
81133,1
81134,1
81135,3
81136,0
81137,3
81138,1
81139,2
81140,1
81141,1
81142,1
81143,3
81144,1
81145,3
81146,1
81147,0
81148,1
81149,0
81150,3
81151,2
81152,0
81153,1
81154,1
81155,1
81156,1
81157,2
81158,3
81159,2
81160,1
81161,1
81162,3
81163,0
81164,3
81165,0
81166,0
81167,1
81168,2
81169,1
81170,1
81171,0
81172,3
81173,3
81174,3
81175,0
81176,0
81177,0
81178,3
81179,1
81180,3
81181,1
81182,0
81183,0
81184,0
81185,3
81186,1
81187,0
81188,3
81189,1
81190,1
81191,1
81192,0
81193,0
81194,1
81195,2
81196,1
81197,0
81198,3
81199,1
81200,1
81201,0
81202,3
81203,3
81204,1
81205,2
81206,0
81207,1
81208,0
81209,3
81210,2
81211,0
81212,0
81213,3
81214,3
81215,0
81216,0
81217,1
81218,3
81219,1
81220,3
81221,2
81222,1
81223,0
81224,1
81225,2
81226,3
81227,0
81228,2
81229,0
81230,2
81231,0
81232,1
81233,1
81234,1
81235,2
81236,0
81237,3
81238,2
81239,0
81240,1
81241,3
81242,3
81243,0
81244,2
81245,1
81246,0
81247,2
81248,1
81249,0
81250,1
81251,0
81252,3
81253,1
81254,0
81255,0
81256,0
81257,1
81258,0
81259,2
81260,2
81261,1
81262,0
81263,1
81264,2
81265,3
81266,0
81267,1
81268,0
81269,3
81270,3
81271,1
81272,0
81273,0
81274,3
81275,2
81276,0
81277,1
81278,3
81279,0
81280,0
81281,1
81282,3
81283,1
81284,2
81285,0
81286,2
81287,1
81288,1
81289,1
81290,0
81291,1
81292,1
81293,1
81294,2
81295,0
81296,1
81297,0
81298,0
81299,3
81300,1
81301,3
81302,1
81303,2
81304,2
81305,1
81306,1
81307,3
81308,1
81309,1
81310,1
81311,0
81312,1
81313,1
81314,1
81315,1
81316,3
81317,0
81318,1
81319,2
81320,1
81321,0
81322,0
81323,3
81324,1
81325,2
81326,1
81327,1
81328,1
81329,3
81330,0
81331,1
81332,0
81333,1
81334,1
81335,1
81336,1
81337,0
81338,3
81339,0
81340,0
81341,2
81342,0
81343,1
81344,1
81345,0
81346,2
81347,1
81348,2
81349,0
81350,1
81351,1
81352,2
81353,0
81354,1
81355,2
81356,0
81357,0
81358,3
81359,0
81360,3
81361,0
81362,1
81363,2
81364,0
81365,1
81366,3
81367,0
81368,2
81369,1
81370,0
81371,1
81372,3
81373,1
81374,0
81375,0
81376,1
81377,1
81378,1
81379,1
81380,1
81381,3
81382,1
81383,1
81384,1
81385,3
81386,0
81387,1
81388,0
81389,1
81390,1
81391,0
81392,3
81393,1
81394,2
81395,0
81396,1
81397,3
81398,0
81399,0
81400,0
81401,1
81402,1
81403,3
81404,0
81405,1
81406,3
81407,1
81408,0
81409,0
81410,3
81411,1
81412,0
81413,1
81414,1
81415,3
81416,1
81417,1
81418,1
81419,0
81420,2
81421,3
81422,2
81423,0
81424,0
81425,1
81426,1
81427,2
81428,3
81429,0
81430,0
81431,1
81432,1
81433,2
81434,1
81435,0
81436,0
81437,3
81438,3
81439,3
81440,3
81441,1
81442,1
81443,0
81444,1
81445,1
81446,0
81447,0
81448,0
81449,0
81450,1
81451,0
81452,3
81453,0
81454,3
81455,0
81456,0
81457,1
81458,3
81459,3
81460,1
81461,0
81462,1
81463,0
81464,1
81465,3
81466,0
81467,0
81468,1
81469,0
81470,0
81471,0
81472,1
81473,2
81474,2
81475,0
81476,2
81477,1
81478,2
81479,3
81480,0
81481,1
81482,1
81483,3
81484,1
81485,0
81486,0
81487,1
81488,0
81489,1
81490,1
81491,1
81492,3
81493,2
81494,1
81495,2
81496,0
81497,1
81498,1
81499,3
81500,1
81501,1
81502,0
81503,1
81504,1
81505,3
81506,1
81507,1
81508,1
81509,0
81510,1
81511,1
81512,1
81513,1
81514,1
81515,1
81516,0
81517,3
81518,1
81519,1
81520,2
81521,0
81522,1
81523,0
81524,1
81525,1
81526,1
81527,2
81528,1
81529,3
81530,3
81531,1
81532,3
81533,1
81534,0
81535,0
81536,3
81537,0
81538,0
81539,0
81540,3
81541,0
81542,2
81543,1
81544,3
81545,0
81546,1
81547,2
81548,2
81549,1
81550,1
81551,3
81552,0
81553,2
81554,0
81555,0
81556,1
81557,0
81558,2
81559,0
81560,2
81561,0
81562,3
81563,2
81564,1
81565,0
81566,1
81567,0
81568,0
81569,0
81570,0
81571,1
81572,3
81573,2
81574,0
81575,1
81576,3
81577,3
81578,1
81579,0
81580,1
81581,3
81582,1
81583,1
81584,0
81585,3
