home_ownership,income,dti,fico_low,loan_status
1,70,7.23,685,1
0,62,23.77,685,1
0,34,35.33,710,1
1,57.84,17.14,680,1
1,62,24.12,740,1
1,96,16.99,700,1
0,40,13.71,680,1
1,48,19.48,680,1
0,37,28.87,660,1
0,67.646,15.15,665,1
0,110,21.41,760,1
1,110,10.12,700,1
1,87,16.57,790,1
1,20,6.18,670,1
1,70,21.74,675,1
0,50,29.86,720,1
0,70,20.62,690,1
0,50,8.16,660,1
0,190,0.82,700,1
1,92,20.69,680,1
0,75,16.86,720,1
1,90,10.23,705,1
1,315,18.29,665,1
0,35,11.95,745,1
1,67.2,12.45,660,1
0,90,16.47,695,1
1,100,27.18,715,1
1,83.616,18.41,715,1
0,13,2.95,665,1
0,67.68,25.92,720,1
1,75,16.27,670,1
1,110,6.87,755,1
1,74.2,28.01,670,1
1,155,12.22,725,1
1,60,14.48,730,1
1,137,4.3,665,1
1,54.5,14.93,690,1
0,103.5,15.15,660,1
1,160,16.76,690,1
0,60,30.41,700,1
0,62.4,12.98,705,1
1,45,17.47,700,1
1,65.2,14.15,720,1
0,60,10.36,675,1
1,78.886,17.69,710,1
1,109,7.68,715,1
1,44.5,26.11,680,1
0,45,19.47,730,1
1,71,32.84,745,1
0,80,0.38,735,1
0,25,16.23,670,1
1,44.4,10.27,690,1
0,270.08,7.35,700,1
1,150,6.6,750,1
1,100,5.05,700,1
0,65,38.2,690,1
0,55,13.68,690,1
1,52,17.84,660,1
1,110,12.55,740,1
0,120,31.6,700,1
1,42,11.94,690,1
1,63,11.68,745,1
0,70,13.77,680,1
0,40,34.41,665,1
0,32,32.45,660,1
1,71,18.53,690,1
0,47,16.04,775,1
1,80,4.31,665,1
0,88,24.49,695,1
0,43,29.52,685,1
1,75,10.05,665,1
0,69.6,21.19,670,1
0,124,11.45,710,1
0,55,4.87,680,1
1,60,23.12,670,1
1,80,10.94,775,1
0,42,15.23,680,1
1,495,12.05,785,1
1,45,35.76,770,1
0,120,19.74,665,1
0,25,21.17,695,1
0,92,14.61,720,1
1,125,16.33,665,1
0,40,21.69,660,1
0,24,9.45,675,1
1,52,38.91,680,1
0,190,13.98,670,1
1,88.221,1.9,700,1
0,90,9.08,680,1
1,70,26.37,670,1
0,67,21.15,690,1
1,65,14.24,660,1
1,55,21.85,705,1
0,88,34.82,660,1
0,45,29.01,665,1
1,48,23.5,665,1
1,58,22.3,705,1
1,30,18.48,700,1
1,48,9.98,665,1
0,35,44.34,665,1
0,72,23.37,685,1
0,40,34.32,690,1
1,53.664,15.59,705,1
1,80,17.7,715,1
1,80,21.55,670,1
1,129,15.59,665,1
0,70,11.21,660,1
1,57.5,17.14,720,1
1,60.017,22.02,675,1
1,82,5.03,680,1
1,45,20.91,680,1
0,62,10.94,690,1
0,52,10.64,665,1
1,53.3,31.43,665,1
1,2.8,427.47,700,1
0,45,5.49,660,1
1,87,20.98,715,1
1,54,28.49,715,1
0,130,6.56,685,1
0,45,29.15,705,1
0,55,19.44,665,1
1,80,22.88,675,1
0,98.5,39.27,690,1
1,104,27.27,680,1
1,168,19.29,660,1
1,45.8,34.62,760,1
0,80,8.47,685,1
1,1.5,999,725,1
0,45,18.69,695,1
1,39,16.34,730,1
1,45.20946,25.95,710,1
1,100,27.35,775,1
1,75,18.3,700,1
1,65,17.39,715,1
0,60,9.53,760,1
1,29,16.31,685,1
1,89,7.46,670,1
0,74.16,14.76,675,1
1,69,29.36,775,1
0,64,25.97,675,1
1,52,22.66,695,1
1,43.68,5.93,710,1
1,30,29.4,705,1
1,57.6,31.85,700,1
1,78,5.06,710,1
0,32.64,31.1,745,1
0,38,16.11,685,1
0,100,16.7,690,1
1,75,11.9,695,1
0,52,8.49,675,1
1,52.703,18.15,670,1
1,70,19.32,735,1
1,150,25.82,690,1
0,80,34.67,715,1
1,40.1,23.97,675,1
0,120,14.51,680,1
1,53.592,29.22,665,1
0,60,15.34,665,1
1,300,11.92,690,1
1,46.1856,24.48,695,1
1,72,20.7,710,1
0,57,22.53,670,1
1,67,15.78,670,1
0,62,14.65,720,1
0,90,24.7,660,1
1,190,17.79,670,1
1,125,14.5,720,1
1,113,24.27,755,1
1,23.79552,21.13,670,1
0,105,18.69,690,1
1,86,21.91,675,1
0,50,11.83,710,1
1,34,10.94,675,1
0,63.5,24.25,765,1
0,80.72,17.22,670,1
1,42.09564,7.18,690,1
1,105,26.19,685,1
0,82,5.4,660,1
1,45,23.63,675,1
0,32,21.94,665,1
1,97.5,15.53,740,1
0,85,7.92,675,1
1,95,14.79,685,1
0,36,18.4,680,1
0,68,34.76,665,1
1,200,24.33,700,1
1,65,20.03,705,1
1,50,15,670,1
1,126.18,7.91,675,1
0,14,34.05,680,1
0,30,13.6,670,1
0,20.844,13.76,745,1
1,72.5,8.01,685,1
1,58.265,7.98,705,1
1,90,28.07,685,1
1,40,28.17,670,1
1,65,14.64,665,1
0,163,19.33,660,1
1,95,15.07,710,1
0,22,23.88,660,1
1,40,18.36,660,1
0,25,25.92,725,1
1,70.368,12.81,665,1
1,45,18.13,665,1
0,56.403,14.43,675,1
1,120,10.13,720,1
0,48,6.6,695,1
0,145,14.19,680,1
1,69,22.03,675,1
1,180,5.31,665,1
0,42.6,26,660,1
1,73,21.19,675,1
0,60,31.58,705,1
0,80,4.46,685,1
1,115,20.01,685,1
1,88,14.01,705,1
0,30,11.12,675,1
1,85,23.53,705,1
1,47,22.7,675,1
1,112,11.73,690,1
0,60,29.64,685,1
0,150,8.17,785,1
1,96,14.58,660,1
0,42.15,21.3,670,1
0,91.8,15.88,660,1
1,65,17.91,730,1
1,50,14.62,710,1
0,15,16.32,670,1
1,80,12.46,775,1
1,85,14.85,685,1
1,150,28.8,730,1
1,75,28.58,730,1
1,60,20.84,720,1
1,120,6.02,690,1
1,75,4.29,680,1
0,48,19.73,660,1
1,140,9.95,670,1
1,45,29.7,680,1
1,72,20.1,675,1
1,55,19.98,670,1
1,128,17.96,665,1
0,67.2,19.56,690,1
1,80.5,36.23,670,1
1,90,20,715,1
1,84,7.5,715,1
1,62,25.94,685,1
1,42,10.23,710,1
0,90,14.95,665,1
1,55,29.1,705,1
1,40,25.8,680,1
1,50,20.31,660,1
1,72,15.92,665,1
0,62.171,16.39,695,1
1,84,12.16,675,1
0,22,14.46,700,1
0,75,28.75,680,1
0,50.633,30.5,690,1
1,75,16.23,720,1
1,270,29.45,705,1
0,60,7.94,705,1
0,60,2.8,680,1
1,45,14.21,670,1
1,90,16.58,685,1
1,196,23.19,690,1
0,33,21.16,680,1
0,65,29.43,660,1
1,47,9.42,775,1
1,72,20.95,740,1
0,100,14.24,660,1
0,50,21.75,670,1
0,38,8.02,695,1
0,72,4.07,680,1
1,136,12.55,715,1
0,79.992,8.43,670,1
1,58,20.07,660,1
0,96,10.16,755,1
0,162.6,30.17,690,1
0,52.5,9.53,750,1
1,100,16.63,710,1
0,76.5,14.51,705,1
1,120,10.08,720,1
1,151.11,2.9,705,1
0,40,17.22,665,1
0,18,19.59,705,1
1,60,14.76,670,1
0,35,29.9,660,1
0,22,9.17,660,1
1,135,15.95,700,1
1,75,13.7,660,1
0,72,32.55,665,1
1,89.4,12.5,700,1
0,23,64.2,715,1
0,60,25.34,670,1
1,132,15.8,675,1
0,77.976,15.4,690,1
1,60,28.52,720,1
1,38,20.75,665,1
1,63,14.9,680,1
0,130,37.62,685,1
0,45,23.2,715,1
0,84,27.93,690,1
0,27.04,21.57,660,1
1,35,31.72,705,1
1,51,26.84,715,1
1,31.2,15.58,715,1
0,44.739,13.19,670,1
0,65.395,19.69,715,1
0,61,19.93,670,1
1,82,11.28,670,1
1,100,27.12,760,1
1,330,10.36,765,1
1,98,6.15,695,1
0,130,2.86,700,1
1,25,15.79,705,1
1,85,25.84,665,1
0,78,34.19,690,1
0,60,18.48,730,1
0,32,19.39,660,1
0,29,9.52,680,1
1,106,17.29,665,1
1,52,11.47,720,1
0,60,17.52,685,1
0,73.5,3.84,690,1
1,85,14.17,730,1
1,60,18.84,660,1
0,110,4.23,775,1
0,74,22.42,715,1
1,63,32.02,695,1
0,55,23.26,695,1
0,15,57.12,735,1
1,42,31.8,695,1
1,80,22.53,695,1
1,55,27.73,675,1
1,70,25.58,670,1
1,44,22.09,675,1
1,155.592,11.77,735,1
1,58.9,17.34,700,1
1,68,24.55,685,1
1,48,20.45,690,1
1,88,13.88,735,1
0,35,25.14,690,1
0,27,30.04,660,1
0,78,15.28,680,1
0,70,6.51,690,1
0,56,9.11,700,1
0,60,24.52,690,1
1,123,16.1,705,1
0,33.407,34.22,705,1
1,61.8,8.1,740,1
0,40,28.11,670,1
1,60,34.38,670,1
0,34.98,10.02,685,1
1,87,12.83,675,1
1,38,32.64,660,1
1,72,27.3,715,1
0,73.5,16.91,675,1
1,42,29.69,750,1
0,55,24.11,675,1
0,70,21.79,680,1
1,135,15.77,665,1
1,125,21.5,690,1
0,42,12.29,675,1
1,62,26.54,725,1
0,61,31.24,700,1
0,82,11.81,660,1
1,90,33.08,680,1
0,85,2.68,710,1
0,65,16.62,690,1
1,44,5.59,670,1
0,121.5,10.58,665,1
1,82.5,13.56,705,1
1,85,12.81,760,1
1,88,24.11,660,1
1,65,18.23,775,1
1,125,21.38,705,1
1,66,29.29,665,1
0,60,14.2,660,1
1,110,5.33,690,1
1,64,18.83,755,1
0,22,18.27,720,1
0,49.94,21.68,665,1
0,80,21.08,700,1
0,85,22.58,670,1
1,38.886,29.75,660,1
1,60,12.78,690,1
1,80,21.1,665,1
0,47.304,20.85,695,1
1,52,24.61,670,1
1,57,26.59,715,1
0,21.6,14.53,665,1
1,64,18.23,715,1
1,58,4.79,680,1
0,100,17.08,750,1
0,20,10.14,670,1
0,41,20.87,680,1
0,115,8.29,660,1
1,90,15.23,660,1
0,51,30.82,685,1
1,35,4.22,665,1
1,35,20.88,700,1
1,198,13.76,680,1
1,14.5,31.37,670,1
0,34.1,34.88,670,1
0,27,5.69,695,1
1,44,4.15,670,1
1,76.65,23.95,700,1
1,58,15.64,725,1
1,43,21.21,720,1
0,38,12.44,660,1
1,94.26,28.86,675,1
1,78.8,13.2,750,1
1,66,12.25,660,1
0,55,13.05,660,1
0,47,31.17,675,1
1,71,33.22,725,1
1,110,21.39,710,1
1,325,9.04,750,1
1,75,7.31,695,1
1,79.5,34.13,665,1
1,150,26.66,675,1
1,62,26.91,660,1
0,64,10.54,670,1
1,300,21.85,680,1
0,70,33.36,670,1
1,55,11.16,695,1
1,75,9.76,720,1
0,75,10.02,680,1
0,68,20.77,750,1
0,17,21.47,715,1
1,55,28.02,745,1
0,19,22.96,685,1
1,67,18.52,665,1
0,64,18.11,660,1
1,32,29.93,720,1
1,80,27.27,660,1
1,41,23.65,705,1
1,240,9.96,740,1
0,78,8.85,665,1
1,68.5,24.24,705,1
0,55,22.02,680,1
1,45,7.99,765,1
1,30,55.8,705,1
0,60,14.2,665,1
0,453,14.89,705,1
1,70,14.78,750,1
0,60,26.78,695,1
1,150,10.7,665,1
1,44,14.95,735,1
1,115,10.25,680,1
1,45,18.03,750,1
1,70,27.61,685,1
0,60,33.3,745,1
1,96,32.08,705,1
0,130,5.55,665,1
0,83,17.54,675,1
0,75,8.64,675,1
1,120,16.28,705,1
1,49,13.62,665,1
1,96.5,39.62,690,1
0,48,9.83,720,1
1,43,27.21,675,1
0,105,6.1,690,1
1,93,22.06,670,1
1,46,30.13,690,1
1,48,22.15,705,1
0,75,11.12,660,1
1,70,16.34,665,1
1,84.443,29.56,710,1
0,38,18.92,710,1
1,61,27.92,695,1
1,35,12.31,660,1
1,83,16.25,750,1
1,40,26.7,675,1
1,42,23.34,665,1
0,35,14.99,710,1
1,37,15.61,660,1
0,36,34.93,675,1
0,60,8.62,775,1
1,56,26.05,750,1
0,47.462,22.86,660,1
0,50,26.74,690,1
0,140,21.97,715,1
0,42,34.8,680,1
0,40,11.04,660,1
1,16.33,41.47,695,1
1,54.852,16.85,670,1
1,29,32.86,700,1
1,65,12.28,755,1
1,70,23.32,785,1
0,220,16.8,695,1
1,90.522,7.82,690,1
1,36.215,17.24,695,1
0,28.2,28.43,670,1
0,103,26.35,680,1
0,38,33.56,685,1
1,69,26.8,735,1
1,70,9.93,715,1
1,86,27.23,675,1
0,52,15.26,670,1
0,69,21.25,705,1
0,31.756,25.77,705,1
1,44,38.82,665,1
1,80,27.89,660,1
0,110,13.48,710,1
1,30.4,30.04,670,1
1,95,15.39,700,1
0,45,37.18,690,1
1,56.792,12.77,670,1
1,90,23.02,710,1
1,185,17.25,685,1
1,85,10.68,670,1
1,75,31.86,740,1
0,65,17.49,675,1
0,41,34.75,710,1
0,35,10.7,710,1
1,82,8.37,695,1
1,35,27.64,680,1
1,95,15.29,675,1
0,49,19.91,685,1
0,80,15.77,675,1
1,87.774,31.19,715,1
0,40,22.44,665,1
1,24.5,24.25,710,1
1,32,46.21,660,1
0,185,13.4,705,1
1,75,15.23,730,1
0,160,6.15,695,1
1,53,27.67,670,1
1,60,28.26,715,1
1,110,18.85,685,1
1,116.508,17,670,1
0,44,15.49,700,1
1,63,35.7,660,1
0,100,15.12,665,1
0,40,25.26,710,1
1,80,18.33,670,1
1,36,14.93,735,1
1,113,10.43,735,1
1,36.048,20.61,685,1
1,65.6,26.13,700,1
1,55,10.26,685,1
0,45,18.11,660,1
0,72,14.4,740,1
1,87.55,22.76,730,1
1,75,27.54,660,1
0,47,12.69,665,1
1,57,35.03,695,1
1,85,24.48,715,1
1,150,7.65,695,1
1,150,15.53,705,1
0,11,107.21,685,1
1,73,6.4,730,1
1,63.723,22.52,710,1
1,68,19.2,665,1
1,68,22.17,710,1
1,76,12.13,720,1
0,60,19.94,695,1
1,50,9.19,660,1
0,160,11.92,725,1
1,100,8.74,705,1
1,80,2.72,660,1
1,38,32.44,700,1
0,75,15.47,680,1
1,41,7.52,685,1
1,64,30.19,710,1
1,95,20.37,690,1
0,62,21.85,695,1
1,93,10.71,715,1
1,164,8.53,695,1
1,23.92,22.53,700,1
0,47,12.82,670,1
0,41,9.78,760,1
1,83.5,34.74,685,1
1,114,11.06,690,1
1,65,21.79,690,1
1,275,10.29,735,1
1,50,10.9,670,1
1,52,21.25,700,1
1,8,22.97,720,1
0,50,9.96,680,1
1,100,19.96,765,1
0,27.9,3.61,720,1
0,57.648,11.68,675,1
1,90,19.86,755,1
0,24,29.35,670,1
0,90,26.52,680,1
0,124,8.3,770,1
0,31,7.16,685,1
1,30,30.04,665,1
1,25,21.99,715,1
1,60,23.62,700,1
1,48,35.65,755,1
1,178.448,14.7,715,1
1,96,19.66,700,1
0,38,32.38,660,1
1,56,24.95,680,1
0,40,18.15,675,1
1,40,13.17,660,1
0,150,19.16,680,1
1,60,7.42,710,1
0,80,18.77,770,1
1,120,17.19,700,1
0,30,19.58,700,1
0,85,9.56,745,1
1,210,26.05,670,1
1,110,18.78,725,1
1,53.312,22.33,670,1
1,30,17.92,665,1
0,42,18.69,670,1
1,12,12.3,705,1
0,95,28.28,680,1
0,91,18.74,665,1
0,35.36,11.67,665,1
0,86,1.87,660,1
1,41,17.24,730,1
0,59.716,30.95,700,1
0,30,22.32,695,1
0,101,10.92,705,1
1,72,22.63,740,1
1,125,10.52,715,1
0,55,19.79,725,1
1,500,8.02,715,1
1,90,33.5,750,1
0,38,30.92,690,1
1,70.222,22.8,660,1
1,81.6192,29.8,715,1
1,40,19.77,730,1
1,180,1.35,720,1
0,48,1.08,780,1
0,250,12.83,695,1
0,67,9.65,660,1
1,90,20.07,675,1
0,180,15.41,725,1
1,35,17.35,685,1
0,50,18.07,665,1
0,40,21.57,660,1
1,50,20.52,690,1
0,60,13.42,745,1
1,51,12.94,685,1
1,60,29.04,695,1
1,55,6.28,715,1
1,63.742,10.19,735,1
1,180,28.29,680,1
1,10,15.25,710,1
0,28,21.52,685,1
1,95,25.51,675,1
1,28.641,43.38,705,1
1,320,3.17,820,1
0,80,13.68,695,1
1,83,29.67,735,1
1,70,14.11,670,1
1,75,31.79,705,1
1,103,9.33,690,1
1,65,25.24,675,1
1,68,1.73,690,1
1,125,23.34,705,1
1,52,5.98,735,1
1,31,23.81,670,1
0,67.6,13.19,660,1
1,125,25.29,680,1
1,51.288,0,675,1
1,70,15.91,695,1
1,104,11.4,665,1
1,225,17.29,690,1
0,66,15.6,675,1
1,180,9.44,690,1
0,60,23.38,685,1
0,30,34.64,695,1
1,45,37.65,690,1
1,89,12.61,690,1
0,34,24.04,680,1
0,33.372,18.09,660,1
1,29,23.59,700,1
0,60,17.08,690,1
1,65,18.61,720,1
1,75,18.81,690,1
1,40,23.85,660,1
0,53,1.74,790,1
0,115,19.39,705,1
0,70,18.88,700,1
1,50,13.59,755,1
0,96,26.98,705,1
0,105,13.17,680,1
1,153,7.01,660,1
1,25,11.62,675,1
1,93,31.25,700,1
1,90,10.07,670,1
1,78.5,12.12,705,1
1,95,30.33,675,1
1,67.5,7.11,690,1
1,109,8.65,660,1
1,112.2,28.64,735,1
1,64,24.28,670,1
1,168.833,14.09,670,1
0,35,28.6,665,1
1,90,14.21,685,1
0,100,25.01,690,1
1,90,23.92,675,1
1,150,13.89,740,1
1,90,25.44,660,1
1,178,16.56,680,1
1,124,28.33,685,1
1,60,16.38,720,1
0,42,7.69,775,1
1,54,32.76,660,1
1,62,17.63,660,1
1,125,21.89,700,1
0,75,21.57,685,1
0,45,9.84,740,1
1,50,25.23,660,1
1,70,32.73,685,1
0,44,22.53,670,1
1,29.5,13.89,675,1
0,35,15.71,675,1
1,104,16.92,660,1
1,75,12.53,730,1
0,44,12.06,685,1
1,150,16.38,685,1
1,58,27.45,745,1
1,70,19.63,670,1
1,63,17.35,760,1
1,39,28.83,725,1
0,93,5.57,760,1
0,65,20.11,670,1
1,40,8.13,680,1
1,68,14.35,660,1
1,38,21.1,715,1
1,100,18.16,680,1
1,117,19.85,730,1
1,85,33.07,690,1
0,148,9.32,665,1
1,60,32.04,725,1
1,54,12.64,730,1
1,100,14.87,660,1
0,70,30.34,710,1
0,79,37.41,745,1
0,20,6.06,675,1
1,125,12.81,690,1
1,94,6.46,690,1
1,58,6.07,805,1
0,85,26.14,680,1
1,110,21.33,695,1
1,64,13.82,695,1
1,110,13.43,795,1
1,140,15.47,765,1
0,165,20.25,670,1
1,28,20.9,685,1
1,120,42.06,690,1
1,57,35.26,725,1
0,90,32.84,725,1
0,60,20.6,670,1
1,156,18.55,685,1
0,84,34.16,670,1
1,399.996,14.57,690,1
1,85,29.51,740,1
0,91.874,18.52,685,1
0,38,27.64,660,1
0,55.12,20.29,660,1
0,40,11.22,715,1
1,56.9,20.5,730,1
0,50,25.41,685,1
1,70,31.9,670,1
1,48,20.03,710,1
0,50,29.69,665,1
1,125,29.67,675,1
1,115,32.78,685,1
1,320,25.85,715,1
1,50,24.34,660,1
0,44,30.85,725,1
1,40,21.78,695,1
0,96.4,8.37,725,1
1,62,14.42,665,1
1,65,26.57,670,1
0,38.22,16.11,660,1
0,32,17.59,765,1
0,75,21.65,735,1
1,120,13.35,690,1
0,65,7.51,710,1
0,160,7.31,805,1
1,65,21.09,700,1
1,71.504,25.63,690,1
0,16,33.53,660,1
1,395,24.66,680,1
0,100,15.5,775,1
0,40,28.2,680,1
1,62.806,14.56,715,1
1,51.4,34.46,685,1
1,144,20.47,675,1
1,4,70.87,660,1
1,47.885,30.33,690,1
1,180,5.33,765,1
1,75,12.77,705,1
1,75,17.84,730,1
1,38,12.91,710,1
1,72.5,24.18,720,1
1,80,26.4,760,1
1,43,16.52,695,1
1,55.2,22.03,695,1
1,52,12.05,665,1
1,98.8,12.5,670,1
1,55,8.07,660,1
1,113,14.43,690,1
1,85,11.99,685,1
1,32.24,21.59,660,1
0,22,20.57,670,1
1,70,33.36,675,1
0,60,15.06,695,1
1,110,11.12,710,1
0,52,15.49,730,1
0,63,18.16,695,1
0,49,14.74,685,1
1,40,31.17,720,1
0,87,15.35,685,1
1,85.7,21.61,735,1
0,39,28.4,690,1
0,110,16.48,670,1
0,17.46,4.81,725,1
1,40,32.16,705,1
1,134,16.73,665,1
1,34.826,21.74,710,1
1,40,37.14,700,1
1,100,12.26,750,1
1,145.056,31.04,700,1
0,52,28.59,665,1
0,42,21.9,670,1
0,46,52.18,665,1
1,88,24.61,715,1
1,110,10.29,715,1
0,50,8.95,675,1
0,30,8.32,700,1
0,34.5,14.89,715,1
1,43,19.03,725,1
1,85,14.51,720,1
1,67.7408,29.16,680,1
0,16.932,22.75,660,1
0,23,7.36,700,1
0,27.5,16.72,675,1
1,150,44.41,670,1
0,200,20.68,690,1
1,45,12.72,735,1
0,105,14.06,685,1
0,85,6.52,665,1
0,100,14.26,715,1
1,100,7.94,695,1
1,60,35.66,660,1
1,54.5,24.84,680,1
1,36,27.8,665,1
1,200,6.02,705,1
1,68.364,26.73,705,1
0,54,4.58,680,1
0,270,17.83,735,1
1,110,13.95,715,1
1,70,9.6,725,1
0,150,23.35,695,1
1,120,11.01,770,1
0,58,3.59,680,1
0,31.2,21.73,660,1
1,72.5,15.03,670,1
0,10.26,9.47,720,1
0,45,22.65,715,1
0,61.31422,7.18,680,1
1,58,6.21,700,1
1,32.8428,6.91,755,1
1,115,17.39,715,1
0,48,29.55,670,1
1,57.5,30.45,690,1
1,42,29.63,665,1
1,152,12.4,735,1
1,88,19.83,755,1
0,60,27.9,680,1
1,67,23.33,715,1
0,70,23.31,700,1
0,90,14.89,785,1
1,55,17.28,740,1
1,45,26.83,695,1
1,42.5,34.14,675,1
1,225,8.46,665,1
0,38.616,30.47,725,1
1,78,16.57,670,1
1,65,20.88,670,1
1,78.88,24.13,685,1
0,51,25.25,660,1
1,140,22.43,685,1
0,47.183,23.35,675,1
1,63,9.62,695,1
1,84,12.61,680,1
1,30,27.64,685,1
0,50,19.83,675,1
0,58.5,13.7,720,1
1,48,18.78,685,1
1,95,19.93,775,1
0,68.785,22.16,660,1
1,170,22.11,690,1
0,79.105,22.86,680,1
1,130,21.51,670,1
1,70,23.66,760,1
0,20,11.04,710,1
1,44,40.13,715,1
0,65,24.78,685,1
1,30,22.24,720,1
1,65,20.62,690,1
1,125,9.28,720,1
1,85,18.3,690,1
0,55,19.14,690,1
1,65,9.69,660,1
0,58,28.43,660,1
1,37.09,12.82,800,1
0,75,4.5,845,1
0,88.92,19.55,665,1
1,70,38.45,685,1
0,60,22.34,670,1
0,38.6,9.73,715,1
0,62.604,15.9,775,1
0,130,24.24,695,1
1,98,36.68,670,1
1,23,16.96,665,1
1,50,19.64,670,1
1,250,18.09,750,1
0,72,8.65,725,1
0,23.5,21.5,710,1
1,85,18.11,710,1
1,145,8.78,690,1
0,70,10.13,705,1
1,101,27.82,660,1
0,44.2,2.67,665,1
1,90,19.83,730,1
1,50,26.43,675,1
1,85,18.17,700,1
0,20,31.63,675,1
0,89,22.51,735,1
1,130,36.48,715,1
1,33,16.62,670,1
1,152,9.1,730,1
0,24,5.05,695,1
0,60,13.64,805,1
1,77,20.89,660,1
1,45,6.84,665,1
1,75,18.98,695,1
0,83,25.2,680,1
0,37,21.08,685,1
1,97,8.55,680,1
1,97,21.84,705,1
1,54,11.8,690,1
0,80,5.29,670,1
0,60.21,23.9,765,1
1,44,16.26,660,1
0,38,20.77,660,1
1,117,19.64,740,1
1,80,19.6,705,1
1,36,15.87,665,1
1,100,4.53,720,1
1,60,8.56,715,1
0,38.5,13.47,660,1
0,52.465,21.75,665,1
1,114,18.93,710,1
0,75,6.45,660,1
0,94,22.87,740,1
1,86,34.4,675,1
1,104,11.29,715,1
0,95,11.03,725,1
0,55,29.89,690,1
1,51,21.74,695,1
0,25,21.03,660,1
1,65,13.87,690,1
0,17.863,24.24,725,1
0,40,4.65,705,1
1,53,12.7,665,1
1,55,15.43,680,1
0,85,21.34,715,1
0,30,23.08,685,1
0,95,12.58,775,1
1,46.5,12.39,765,1
1,32,30.65,665,1
1,80,10.52,680,1
1,72,24.9,730,1
1,92,12.41,675,1
0,153,15,675,1
1,52,9.16,660,1
1,63,32.58,670,1
0,225,8.91,670,1
1,24,28.22,730,1
1,5,196.15,700,1
1,110,5.91,695,1
1,85,19.99,675,1
1,77.5,12.98,705,1
0,55.2,36.63,710,1
1,68.4,23.78,760,1
1,58,12.19,715,1
1,75,17.76,670,1
1,26.462,10.02,665,1
1,17,24.58,715,1
0,82.5,11.37,685,1
1,130,35.54,700,1
1,97,10.11,660,1
1,21,28.81,695,1
1,85,12.68,715,1
1,120,6.45,750,1
1,51,17.18,710,1
0,40,4.05,680,1
0,60,11.66,680,1
1,65,33.94,705,1
0,42,21.69,675,1
1,132.5,29.54,660,1
1,175,1.76,695,1
0,135,14.57,700,1
1,140,17.24,765,1
1,29.568,28.41,660,1
1,52,25.89,700,1
1,36,3.9,750,1
0,45,30.51,685,1
0,105,12.98,685,1
1,90.22,33.49,705,1
1,72,24.77,665,1
0,104,27.06,665,1
0,20,3.9,730,1
0,100,13.3,670,1
1,82.836,13.6,685,1
0,69,25.33,665,1
1,95,21.55,715,1
0,25.188,16.34,690,1
0,29.088,22.83,695,1
1,75,14.12,705,1
1,48,8.54,810,1
0,25.2,21.48,710,1
0,39.996,17.28,745,1
0,45,16.13,710,1
1,58,19.39,695,1
1,40,20.37,745,1
0,90.5,26.22,670,1
1,200,5.18,765,1
0,35,9.09,735,1
1,60,26.3,715,1
1,95,9.02,660,1
0,50,16.95,665,1
1,60,8.18,685,1
1,55,24.39,670,1
0,67.5,11.22,660,1
1,104.55,18.3,695,1
0,45,22.43,715,1
1,47,4.09,680,1
1,54,27.89,730,1
1,150,11.65,665,1
1,79,21.89,715,1
1,95,15.13,700,1
1,49,15.38,670,1
1,77.1,0.92,715,1
0,90,17.81,665,1
1,27,25.29,680,1
1,32,20.37,705,1
0,40,19.5,755,1
0,520,5.31,710,1
0,28,28.12,680,1
1,68,0.92,735,1
0,53,13.13,660,1
0,70,20.5,660,1
0,170,11.39,705,1
1,18,18.33,670,1
1,96,10.75,735,1
1,36,26.33,700,1
0,39,11.85,665,1
1,120,18.3,745,1
0,60,24.46,670,1
1,100,19.94,685,1
1,50,12.65,695,1
1,97,10.33,705,1
1,65,19.53,660,1
1,58.5,20.96,720,1
1,137,12.32,735,1
0,55,16.58,670,1
1,32,20.82,670,1
0,70,22.41,685,1
1,120,12.13,720,1
1,7.884,157.07,660,1
1,85,4.8,665,1
1,133,18.68,720,1
1,84,27.16,710,1
1,63,23.9,660,1
1,55,18.7,675,1
1,75,15.87,665,1
0,26,27.65,695,1
1,55,30.63,665,1
1,30,27.84,705,1
1,35.7,26.08,675,1
1,90,18.05,710,1
0,50,22.13,685,1
1,122,36.15,695,1
0,75,17.68,660,1
0,55,12.67,740,1
1,70,16.9,665,1
1,47,10.88,685,1
1,72,23.1,740,1
0,62,5.9,660,1
1,57,10.78,695,1
0,39,25.14,680,1
1,113.19,11.41,675,1
1,43,18.84,670,1
1,60,15.74,685,1
0,40,22.62,715,1
1,100,6.82,705,1
0,52,12.12,690,1
1,87.912,4.6,710,1
1,113,25.08,660,1
1,110,13.34,715,1
1,56,24.5,660,1
0,88.8,14.09,665,1
0,74,27.99,685,1
0,90,23.01,675,1
0,125,8.53,670,1
0,60,10.26,675,1
1,83,24.52,665,1
1,200,16.36,730,1
1,100,10.15,705,1
1,31,33.06,675,1
0,36,33.97,675,1
0,50,21.94,680,1
1,135,20.64,700,1
0,86,27.28,700,1
1,65,13.5,670,1
1,32,34.96,685,1
0,79.5,9.15,690,1
0,35,25.62,705,1
0,150,13.76,660,1
0,94,20.58,670,1
0,52,16.63,785,1
0,42.96,30.29,690,1
1,103,11.02,800,1
0,75,24.04,670,1
1,100,34.98,685,1
0,37,17.81,675,1
0,71,17.88,675,1
0,72,9.48,665,1
0,100,15.42,660,1
1,61.25,26.29,695,1
